﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:3HJdVPapi1uQJsbdzz4akB","Mali Yana","Ayoub Africano","Mali Yana","1","1","186000","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:6Qg8QGJqXr00WbZwN9z3uZ","Bet'amen Bel Sodfi","Carole Samaha","Bet'amen Bel Sodfi","1","1","238982","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:38qtGskHRVnyGyqWzFMfnG","La Ouyounak El Helwin","Ziad Bourji","La Ouyounak El Helwin","1","1","222358","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:1hETKKcgY16goZ4c4UEfoe","مو طبيعية","Mohammed Alsahli","مو طبيعية","1","1","182218","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:5eLeUIBvwEmwPlKChDhhVQ","Wassellik Khabar","Nassif Zeytoun","Wassellik Khabar","1","1","236697","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:4QuIM0B9hR9FYJRCcKGvtb","Dommeny Dommeny","Mahmoud Al Turki","Dommeny Dommeny","1","1","219334","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:2dPOrt9l0To3qI3pb0T31w","Casablanca (with Issam, Jazz Cartier)","Naar, ISSAM, Jazz Cartier","Safar","1","4","195073","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:2yfVl1v7wf54k9bOAY9mjd","Khserna Baad","Ziad Bourji, Maya Diab","Khserna Baad","1","1","187561","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:6AquUqs6BnFxrEjHICtv80","Tra Haqi","Dalia","Tra Haqi","1","1","363650","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:02i751eiU2c0lKnvBTWuD8","Groupies","ElGrandeToto","Groupies","1","1","144000","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:5EQh1LZdxkomKZdJaXrp8T","ماما مية فيت مستر كريزي","Issam Kamal","ماما مية فيت مستر كريزي","1","1","199000","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:0DyLx2e55tlX9ppJioBk3X","Fraise","Hazem Al Sadeer","Fraise","1","1","219312","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:7Gf17og1cnkRS4qUMX2TBK","مش هقولك بيبي","Wegz","مش هقولك بيبي","1","1","196832","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:2VEowykJL5Xicj2YdRekYS","Ma Gazelle","Salma Rachid, Mok Saib","Ma Gazelle","1","1","213890","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:0neYZLh13Q687BWySc8XIB","Bella ciao bel arabi","Shiraz","Bella ciao bel arabi","1","1","239426","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:4kWFLTUFt7d50RiKmDSVeP","عليك السلام","فهد بن فصلا","عليك السلام","1","1","197320","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:6bVuFxLcoO2W3PpXJfi5U1","Bahebo","Amr Diab","Bahebo","1","1","235231","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:0SIn8Ig7Ln9CfmAS1IlEiL","Ila Rah El Ghali","Hatim Ammor","Ila Rah El Ghali","1","1","118500","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:62nGR6pKwwwvNNcXahVDnA","Malayeen","Mahmoud El Esseily","Malayeen","1","1","240065","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:02KelNc6okzvPvZkIVw6e5","Halala","Maestro","Halala","1","1","174791","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:3dZuhS2O2IBBPR20rGhFLc","Lahza","Joseph Attieh","Lahza","1","1","263052","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:2e4tjwd8zJMTyQGTC8CmKV","Wsseya","Samara","Wsseya","1","1","200527","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:4UmFBsrFvdjsc3Z3SoljRz","Azmit Si'a - Al Hayba Al Hassad","Nassif Zeytoun","Azmit Si'a (Al Hayba Al Hassad)","1","1","221817","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:0DJ9t1gplbBQJmSHa8swUq","Men Kawkab Tani","Joy Hakmé","Men Kawkab Tani","1","1","196721","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:4D3RKT8L0njyGA4aq3KQoW","Sindbad","Marwan Pablo","Sindbad","1","1","218666","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:2IBZ2ROgyUewCGCgWAp1sq","Ya Sattar","Mohamed Hamaki","Kol Yom Men Dah","1","10","224520","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:1Z3UznHCGkclMLMOBRxeHN","3adyani Bel Gros - Remix Master T","Cheb Bello, Master T","3adyani Bel Gros (Remix Master T)","1","1","226811","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:4eJE5ZNP3lYj4ZLv7oRblQ","Lghrib","L7or","Lghrib","1","1","228000","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:7snkvy6QMFnkQgnUjRScY4","Jamali","Nouamane Belaiachi","Jamali","1","1","223500","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:58HBbapKk3oKVnHaMJmFQE","Abu Mecca","Marwan Pablo","Abu Mecca","1","1","204387","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:0huPIdndgzh8CfhAlr9Zn2","Milliardat","DAM","Ben Haana Wa Maana","1","2","213889","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:6dyQ4108zdBsO3Ygdf4Mne","Oloolo Samah","Tamer Ashour","Ayam","1","5","240744","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:6EVt050wg9TQv9HpSn0Ke3","Kan Lak Ma'aya (Feat. Umm Kulthum)","Cairokee, Umm Kulthum","The Ugly Ducklings","1","2","225343","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:51RETYtDO1TC1ju7UUmBry","Mira (feat. ElGrandeToto)","Anas, ElGrandeToto","Mira (feat. ElGrandeToto)","1","1","189880","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:21pObgkjeIl4QYHLdg8yeo","مافيا","Mohamed Ramadan","مافيا","1","1","164216","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:7tGhURkfoFdSy5orBxOehe","مهرجان عايم فى بحر الغدر","Ali Samara, Ahmed Ezzat","مهرجان عايم فى بحر الغدر","1","1","202913","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:1ihtw3JBzws7gLPD2zDSzA","باظت","Wegz","باظت","1","1","161123","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:5KmYE2jcSQvtLpMGXqDBWJ","MIEL","Lartiste","QUARTIER LATIN VOL.1","1","18","198306","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:2YG9XwTOEWUj0BhiU5XgpL","باختصار","Douzi","باختصار","1","1","212777","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:3ejjibB8vFIszSE2hPkph9","Kol Youm Elk Ashtak","Saif Nabeel","Kol Youm Elk Ashtak","1","1","185103","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:0TwDh2KWfRCXioQRimWxZA","Madi Ehtarak","Jad Khalife","Madi Ehtarak","1","1","245374","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:7JO5E62BbsJ2CiMWNJfV6J","Njibek","Saad Lamjarred","Njibek","1","1","211604","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:14E18M9Ry6lOedLni1pqcH","Mitghayar","Amr Diab","Mitghayar","1","1","224300","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:5mNj2g5yg9vcC3MONjbgcD","Da Hekaya","Tamer Ashour","Ayam","1","6","196493","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:5xjD29VzQ7g9kHZWBqrMqO","Khareg an El Saytara","Ahmed Kamel","Khareg an El Saytara","1","1","162758","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:1ZNPX01Q2RMjwoAZymgVpx","Shi Tridin","Omar Souleyman","Shi Tridin","1","1","408000","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:7vqmgW5BKGwgsLtPdHLv8O","Nbet Nhareb","Sanfara","Nbet Nhareb","1","1","177000","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:5ZG292Q7DyIKBWLOVJ9r6f","Dinero","7liwa","Dinero","1","1","180323","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:4eATgVzzItxYeRosdOu60A","نساني","Ali Arnoos","نساني","1","1","286394","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:07Pul2bnHNGjkTuvuJXMwg","Mi Vida","Cheba Souad, Hichem Smati","Mi Vida","1","1","170553","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:3dpzmmWV1NSZoNGgO4CZsO","كدا كدا","Wegz","كدا كدا","1","1","255397","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:6mwaAeZONHdnqokoNj7fV0","Warqa","Saif Amer","Warqa","1","1","195448","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:4epov3W4E1FnsTySlml2bX","رقصت؟","Sharmoofers","انفصام","1","2","216093","spotify:user:","2019-12-04T22:53:27Z"
"spotify:track:7fVZ6x92fzG2pXXyz47cKw","Betwale3 Nar","Hazem Al Sadeer","Betwale3 Nar","1","1","232771","spotify:user:","2019-12-04T22:53:27Z"
