﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:1Hy0m0aaG67ttQZoytmKd8","The Vengeance","Black Veil Brides","The Night","1","2","209480","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:4CH6gIAzKPnt3AHmX7p9yQ","The Grey (VIXI)","Bury Tomorrow","The Grey (VIXI)","1","1","239186","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:7yofpPY2IUuGGiCEEKy1W1","One","Brothers of Metal","One","1","1","257555","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:6RZ8XyeLf77Qiby52iXW8b","Playing the Victim","Blood Youth","Playing the Victim","1","1","226500","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:3Du6Vshku1yMicu8Vm5yOp","Saints of the Blood","Black Veil Brides","The Night","1","1","228389","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:7hUhxfXJhLs6J9xJGT6zZz","This Skin","Stitched Up Heart","This Skin","1","1","158333","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:0PqoaAcHfJirR8HFtQKMuz","Stargazed","Running Wild","Crossing the Blades","1","2","223493","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:24pcvmZ7JLDg4NDqVtblrO","I'm So Sick","The Veer Union","I'm So Sick","1","1","185649","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:4GssB27iJeqmfGxS94Tfij","Popular Monster","Falling In Reverse","Popular Monster","1","1","220537","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:2DcykF5eaHu1z2TiuRmns0","Nabbed in Nebraska","Anvil","Nabbed in Nebraska","1","1","273480","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:5yRNjZZQvpzQhtexicaZjb","Instability","Dragged Under","Instability","1","1","230178","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:6si7GYqINoURVIdZv6PJOc","Ready for You","Pressure Cracks","Ready for You","1","1","170676","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:2Ife34IbdJdFOA72CwCBhT","Adaptive Taste","Static Dress","Adaptive Taste","1","1","209700","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:3tuIhwxwvNXhQ3YquLYXAV","Lost in a Christmas Dream","Temperance","Lost in a Christmas Dream","1","1","214000","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:7KcpmtSof6pkzDKRjn8MTm","PTSD","Cro-Mags","From the Grave","1","2","135721","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:38vPN3b7NA3jJF5ulUs7YI","As Above so Below","Tenside","As Above so Below","1","1","253866","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:4dEwT3lzsASXCiIrgFUpQu","Poverty of Self","Currents","Poverty of Self","1","1","205669","spotify:user:","2019-12-13T10:48:25Z"
"spotify:track:4c1WaUyqdsXD8Wjg40ObPM","Hit the Ground","The Murder of My Sweet","Hit the Ground","1","1","310508","spotify:user:","2019-12-13T10:48:25Z"
