﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0VtIhTJZ8yRnPoncfJqdTa","Ejercicio #16","Kinky","Kinky","1","8","262093","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:0uWCzZzI1A2yxreko4iEib","Human Disco Ball","Plastilina Mosh","Tasty + B Sides","1","3","214960","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:4gKwrWBLEvDMawRX6sKXZV","Los Adolescentes","Dënver","Música, Gramática, Gimnasia","1","5","407746","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:6cTzdFQDV7B3Au4TJHSiRo","Que Puedo Hacer","Los Planetas","Super 8","1","2","185706","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:3aFBhCEiJpHzPXUFKGBdao","Sono","Buscabulla","Kitsuné: Buscabulla - EP","1","4","138459","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:0sd8UYxahyoYEDLogaQGzl","Toro","El Columpio Asesino","Diamantes","1","2","276746","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:6rpi77GqamZNoltbZ5ksdi","Cycles of Existential Rhyme","Chicano Batman","Cycles of Existential Rhyme","1","2","255960","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:5Y6uVaq47UMT6IuPFmYAaM","Calle 24","Guadalupe Plata","Guadalupe Plata 2015","1","3","194367","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:6sRXhwu3wr2FVR5f2KyXAv","El Microfono","Mexican Institute Of Sound","Pinata","1","3","214733","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:0uI52UwIfc6xfh2cX2OJfF","Un Día","Juana Molina","Un Día","1","1","335240","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:07mGbA2IRjQlvW0Es36yD9","Latino & Proud","DJ Raff","Raffolution","1","16","220306","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:1quMZIcKwsMRVjOh3lxKXZ","Ritmo de Amor","Los Macuanos","El Origen","1","8","276266","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:4MvZ76WfNDmkVeQKmqzkah","Fuego","Bomba Estéreo","Estalla","1","2","276893","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:0P0Xmwg81SFY86Fd9PP5Pu","Help Me","Dj Bitman","Colour","1","2","237866","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:7b7mBnDZyNUoRru0Ao97op","La Crecida","Los Espiritus","Gratitud","1","1","262733","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:0XUg4SXrxxtNi2llt84eHL","Rock'n Roll","Espanto","Rock'n Roll","1","9","273059","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:2tWqo0c8ONeDmDOZklcKSN","Radio Capital","La Vida Bohème","Nuestra","1","1","266613","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:3MVUADKwucn7BoLq73cbE6","Tengo La Voz","Bostich+Fussible","Tijuana Sessions Vol. 3","1","1","224133","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:2s5j2PTrKA08NUnyUJDgiG","Bombay","El Guincho","Pop Negro","1","1","219280","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:3uLlpzZGQCMfhM0kmuI4qn","Abarajame","Illya Kuryaki & The Valderramas","Chaco (Serie Rock Nacional 2004)","1","2","258440","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:2PzuUx4CHOhtPm308Akht8","Ventilaor R-80","Ojos de Brujo","Bari","1","3","200440","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:48pkrcIosuTfh6DyqDyBqP","Viene de Mi","La Yegros","Viene de Mi","1","1","230400","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:1mGYrytPYlQXdBhxMTY3ZW","Yo Marco El Minuto","Mala Rodríguez","La Niña (USA)","1","4","251506","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:6DEfT3ck2WORjZJn6Xyt39","1977","Ana Tijoux","1977","1","3","204036","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:6t0fYRoZlM5kQ9qT19JnbZ","Me Gustas Tu","Manu Chao","Próxima Estación: Esperanza","1","6","239986","spotify:user:","2019-05-13T13:36:37Z"
"spotify:track:2hCCqLyhr9ljTHaLgXh2AW","Quien es el patron?","Systema Solar","Systema Solar","1","14","203693","spotify:user:","2019-05-13T13:36:37Z"
