﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:29zNAJ2drEjps4xztr8LbN","منحرم وصلك","بندر بن عوير","منحرم وصلك","1","1","189950","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:27XHeqPhqshi7zFV8dNDTg","Maly Gherak","Sultan El Omani","Maly Gherak","1","1","281887","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:6EyveOpETSJBcdQgVCMSL5","Nasseeny Leih","Tamer Hosny","Eish Besho'ak","1","3","247944","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:7hrFAtXVm4myZwcpSHX9YO","Akher Marra","Hatim Ammor","Akher Marra","1","1","191477","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4U5h7GaXXXNOLpuo5vr3dU","Maghrebins","Mister You, Balti","Hasta la muerte","1","7","203640","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:6mwaAeZONHdnqokoNj7fV0","Warqa","Saif Amer","Warqa","1","1","195448","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:19bUQG2GejNHsvf6uQf0eS","El 3ajla Edour","Sanfara","El 3ajla Edour","1","1","271751","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:07Pul2bnHNGjkTuvuJXMwg","Mi Vida","Cheba Souad, Hichem Smati","Mi Vida","1","1","170553","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4eATgVzzItxYeRosdOu60A","نساني","Ali Arnoos","نساني","1","1","286394","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:28bdcUznUDPjJEujZCABes","Elli Baana","Ragheb Alama","Elli Baana","1","1","264480","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:00xoWQd2gzMQrUYohWV1lW","Ti amo","Mister You, Hamouda","Hasta la muerte","1","12","233373","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:3pkwwEMeus1d9l6b6GDnnI","Karma","Madd","Karma","1","1","172800","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:6EVt050wg9TQv9HpSn0Ke3","Kan Lak Ma'aya (Feat. Umm Kulthum)","Cairokee, Umm Kulthum","The Ugly Ducklings","1","2","225343","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:1PzLQGCLWq3cADyGal4FfU","Gareema","Dyler","Gareema","1","1","143766","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:0FOXfIud0Tngb9FKcY3GmC","Khalouha Tahdar","Douzi","Khalouha Tahdar","1","1","205360","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:2JPmU8Ug97CZXlRb8AWNSQ","بصراحة","Mohammad Assaf","بصراحة","1","1","200013","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:7snkvy6QMFnkQgnUjRScY4","Jamali","Nouamane Belaiachi","Jamali","1","1","223500","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4kWFLTUFt7d50RiKmDSVeP","عليك السلام","فهد بن فصلا","عليك السلام","1","1","197320","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:6aAclXBj0CK4EKkk0bU5Ra","Slay (feat. ElGrandeToto)","Manal, ElGrandeToto","Slay (feat. ElGrandeToto)","1","1","213333","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:2VH2wKa4omjWUD4ToWiKtC","اخ يا حظي","Hassan Alattar","اخ يا حظي","1","1","285600","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:2F82KnRqMRq0zDi4uBVSlm","Décapotable","Zouhair Bahaoui","Décapotable","1","1","209423","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4HuRWr2RH3oukgzPU8O8n8","Bailando","Tiiwtiiw","Bailando","1","1","140750","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:1VoFrD6d0C4294YrSdCAjf","تعبان حيل","علي صابر","تعبان حيل","1","1","195056","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:20xxauHsSIf5CkDxcNW2DG","Bidaoui","ElGrandeToto","Bidaoui","1","1","218096","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:4t3BgID893bIAXxcCdux4y","Helm Baeid","Mahmoud El Esseily","Helm Baeid","1","1","316264","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:5qJuPoSe1jHdWg20tWgKnj","Tehmny","Essa El Waad","Tehmny","1","1","243957","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:5EQh1LZdxkomKZdJaXrp8T","ماما مية فيت مستر كريزي","Issam Kamal","ماما مية فيت مستر كريزي","1","1","199000","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:2FP3VlH0UT5cXxqlFiAGu4","Walla Haram","Habeeb Ali","Walla Haram","1","1","273475","spotify:user:","2019-12-13T03:34:20Z"
"spotify:track:1pJB3IkToEAyh1gQlNw2W7","Kermal Allah","Nassif Zeytoun","Kermal Allah","1","1","200496","spotify:user:","2019-12-13T03:34:20Z"
