,acousticness,artist_popularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,year,hit
495,0.242,36.0,0.726,202702,0.811,1MHJIctfaDf3D1wDDctWRv,0.0,1,0.0911,-6.453,1,42,0.36,147.938,4,0.777,2018,0
496,0.164,36.0,0.654,230400,0.818,50rwJNt8Xnoae1me9yV0ml,7.18e-06,9,0.181,-4.922,1,32,0.0301,109.969,4,0.857,2019,0
497,0.305,77.0,0.687,206506,0.793,7I5fYc4qKJddht8Ozhqqdx,3.23e-06,5,0.1,-3.577,1,65,0.0333,100.991,4,0.673,2015,0
498,0.0183,80.0,0.894,250373,0.791,5rb9QrpfcKFHM1EUbSIurX,0.0,2,0.0388,-4.699,1,81,0.112,105.018,4,0.583,2004,0
499,0.708,64.66666666666667,0.135,301409,0.274,0bYiHGOcXqFaxa0H6ru88X,0.386,9,0.0921,-14.241,1,56,0.0409,83.829,4,0.0377,2019,0
500,0.0674,80.0,0.639,175346,0.923,4YUlGNZfYA6EUE5KDsGqpC,0.0,7,0.0879,-5.708,1,31,0.032,97.874,4,0.761,1982,0
501,5.48e-06,55.0,0.424,185649,0.946,24pcvmZ7JLDg4NDqVtblrO,0.896,1,0.068,-4.907,1,46,0.117,77.013,4,0.395,2019,0
502,0.119,77.0,0.751,203489,0.784,2a3SHGbb2dPU4TvbfpMWJF,0.0,9,0.071,-4.876,0,21,0.175,117.016,4,0.762,2013,0
503,0.247,87.0,0.262,252534,0.606,3zHq9ouUJQFQRf3cm1rRLu,0.0,8,0.125,-6.646,1,79,0.0484,189.857,4,0.275,2015,0
504,0.9,45.0,0.518,375093,0.0493,3LZ0GUgBO1XXW6jKK5A2lJ,0.879,9,0.349,-26.565,0,15,0.0346,61.908,4,0.16,2018,0
505,3.41e-05,17.0,0.496,252840,0.984,34U3BxVvGWuqT2Lg93v6M9,0.000335,11,0.368,-3.899,0,0,0.136,107.48,4,0.247,2019,0
506,3.09e-05,31.0,0.393,313600,0.948,12scv4bf1LsuhddEl4o1Ke,0.0,7,0.283,-5.76,1,30,0.167,150.108,4,0.449,2019,0
507,0.154,79.0,0.468,259933,0.64,2hKdd3qO7cWr2Jo0Bcs0MA,0.0,0,0.154,-5.862,1,79,0.0275,79.297,4,0.499,2001,0
508,0.255,79.5,0.699,164306,0.419,5ZSAdkQb23NPIcUGt6exdm,0.0239,0,0.0471,-15.133,1,54,0.134,131.629,4,0.822,1977,0
509,0.000143,49.0,0.424,211933,0.933,4qp5wgqQXzMOMALjM7sqsi,0.0,5,0.222,-5.813,0,40,0.0648,168.027,4,0.359,2008,0
510,0.0377,37.0,0.641,234666,0.828,7i894i4ehxZ19i2c50tP1D,7.22e-06,2,0.357,-12.08,1,43,0.083,119.992,4,0.399,2019,0
511,0.4,84.5,0.63,225053,0.53,2YlZnw2ikdb837oKMKjBkW,0.0,0,0.177,-7.259,1,80,0.0434,108.038,3,0.417,2015,0
512,0.546,75.0,0.255,197813,0.43,2xYlyywNgefLCRDG8hlxZq,1.87e-05,9,0.188,-12.564,1,58,0.0322,164.267,4,0.546,1997,0
513,0.46,75.0,0.513,186893,0.496,74tQaH4CxM5Rs9BzerEbHr,0.0,11,0.106,-6.049,1,68,0.0511,113.072,4,0.676,2010,0
514,0.000684,74.5,0.607,231173,0.784,6TrNRd98WksT9Kkmx9uj6R,0.0,7,0.0678,-4.41,1,66,0.0397,113.172,4,0.442,2008,0
515,0.765,49.0,0.495,205666,0.161,1uvbbPXwyRueQ6xbiOLHGh,1.33e-06,11,0.105,-14.078,0,55,0.0301,94.286,4,0.265,2015,0
516,0.985,37.333333333333336,0.129,271893,0.00247,3SYEnj7zmJYTfO71JZLsqa,0.885,5,0.0749,-35.225,1,0,0.0454,74.232,4,0.205,2019,0
517,0.0013,85.0,0.552,203413,0.915,5MsZIaCYY6Tsdph0LiB0hE,3.74e-05,4,0.206,-3.713,1,62,0.0559,90.013,4,0.606,2013,0
518,0.00256,25.0,0.527,216910,0.98,3gn4pWyREranTihlNNAr4Y,3.34e-06,9,0.0977,-3.78,0,3,0.117,139.996,4,0.417,2019,0
519,0.000216,40.0,0.446,232634,0.935,0rl0t8BwHP1GIIEyC5DN4Q,0.00474,10,0.256,-4.441,0,42,0.0915,109.988,4,0.189,2019,0
520,0.965,74.0,0.71,275280,0.0565,4h0zU3O9R5xzuTmNO7dNDU,0.0,7,0.0889,-15.099,1,78,0.0534,123.994,4,0.348,2015,0
521,0.00272,70.0,0.845,149092,0.446,3O2gpEXz5HZ5uTxeeRE1M1,0.000432,7,0.328,-9.866,1,63,0.365,160.091,4,0.801,2019,0
522,0.000181,33.0,0.291,261406,0.785,0tXa6nUMhBUB96DZcNatcO,0.000152,9,0.206,-4.561,0,32,0.0443,109.924,3,0.387,2019,0
523,0.993,53.0,0.607,120500,0.0885,4z0spwzLajA7R76czkAIEE,0.896,11,0.0947,-20.685,1,19,0.0374,138.019,4,0.166,2015,0
524,0.978,50.0,0.575,258040,0.0935,4ymHy4hzJ09WxvvT7p0Azy,0.452,3,0.109,-15.906,1,54,0.0858,65.23,4,0.301,1988,0
525,3.04e-05,30.0,0.376,289557,0.941,00fqV46YpTk3w4qrwoBFlf,0.000338,0,0.259,-3.839,1,30,0.0661,154.964,4,0.236,2019,0
526,0.96,70.0,0.233,134133,0.195,6opPrJUpq4Pl5c84eCwLmo,0.914,2,0.0793,-17.202,1,62,0.0461,61.211,4,0.0675,1986,0
527,0.101,73.0,0.768,173026,0.864,1Je1IMUlBXcx1Fz0WE7oPT,0.0,11,0.162,-6.145,1,80,0.0324,110.008,4,0.891,1996,0
528,0.0231,46.0,0.374,292353,0.849,5dIXYHHvWQPltpinQu2Cos,0.267,5,0.335,-6.812,0,36,0.0437,177.768,4,0.644,2019,0
529,0.165,80.0,0.383,298760,0.662,225xvV8r1yKMHErSWivnow,0.0,2,0.248,-5.162,1,77,0.0333,121.154,4,0.138,1998,0
530,0.0499,54.0,0.647,209732,0.922,0akM7cwQ5xLQIIlTeWzubk,0.0,9,0.189,-2.547,1,57,0.154,93.997,4,0.822,2013,0
531,0.96,42.0,0.424,323640,0.0301,2BjX0EYypxakiidBW18QmC,0.0299,0,0.21,-15.316,0,55,0.0483,67.541,4,0.349,2019,0
532,0.602,81.0,0.814,191906,0.373,0BgbobvykXxEvxo2HhCuvM,1.75e-05,7,0.0931,-8.017,1,73,0.116,114.55,4,0.632,2005,0
533,0.0419,78.0,0.461,195533,0.745,5yMw5BFXdKtbrSSUk1Qroi,0.0,0,0.115,-4.678,1,43,0.0464,144.972,4,0.229,2014,0
534,0.00493,41.0,0.235,242500,0.72,3eI3DS4MyOBMwJ40NmccM7,0.158,1,0.15,-6.733,1,40,0.0378,175.024,4,0.216,2019,0
535,0.361,58.0,0.897,295613,0.536,4qBNil5tBE3ZWiu1zojXbM,0.00679,0,0.131,-8.905,1,4,0.0286,104.982,4,0.963,2019,0
536,0.000361,55.5,0.385,200765,0.951,5pvZGipNqXbamr7K8TVolA,7.39e-05,10,0.455,-3.09,0,56,0.125,89.838,4,0.423,2019,0
537,0.000207,56.0,0.55,204253,0.936,5bJW3GFEgVklsym3fmCCaL,2.67e-06,8,0.302,-2.876,1,55,0.078,158.02,4,0.767,2018,0
538,0.724,57.0,0.611,182440,0.645,1m3PvavCMvctVLbh24McmP,0.0,1,0.715,-8.254,1,17,0.0634,125.156,4,0.748,1966,0
539,1.1e-05,44.0,0.481,261680,0.889,4ZJQANWp7aZb66DRMVg8SA,0.00628,1,0.0967,-8.109,0,47,0.0553,85.011,4,0.325,2019,0
540,0.928,85.0,0.388,254506,0.372,5NRl32BO29q8xtWFvOlHZE,0.0,6,0.146,-5.72,1,67,0.0468,89.701,4,0.285,2015,0
541,0.97,60.2,0.0769,215866,0.0484,48x7KPjY5apjU369NrXDlQ,0.116,5,0.0825,-26.768,1,54,0.0407,77.177,4,0.0398,1998,0
542,0.000348,69.0,0.566,222461,0.886,4KTgD62vgozCfk2Inbo9fm,0.0,0,0.494,-3.63,1,8,0.0902,130.066,4,0.619,2019,0
543,0.011,66.5,0.698,163423,0.96,7ec2JcPaqHI0XqkmS1MIHD,1.41e-06,8,0.435,-3.595,1,9,0.142,147.999,4,0.738,2013,0
544,0.0747,80.0,0.701,197706,0.943,5zA8vzDGqPl2AzZkEYQGKh,0.0,4,0.601,-2.986,1,79,0.0456,128.992,4,0.791,1983,0
545,0.932,72.66666666666667,0.162,169666,0.102,69RoAhDqFOiQb2pQvb24Ii,0.9,2,0.17,-23.315,0,16,0.036,131.626,3,0.0445,2013,0
546,0.846,51.0,0.619,251960,0.299,66zVzafJU6HTogOQeeNv5y,4.99e-05,2,0.243,-7.744,1,18,0.0279,115.405,4,0.31,2013,0
547,0.649,98.0,0.412,347586,0.254,1GpSXGBCDDHKRrOTqg4jdr,0.00124,9,0.0841,-17.448,0,60,0.0964,168.068,4,0.332,2011,0
548,0.00385,58.0,0.453,257555,0.688,7yofpPY2IUuGGiCEEKy1W1,0.000157,8,0.0805,-7.818,1,49,0.0321,87.54,4,0.345,2019,0
549,0.22,87.0,0.574,237933,0.329,2afCBiru10AFckfOa49wIa,0.0,1,0.0986,-6.829,1,75,0.0274,130.993,4,0.356,2013,0
550,0.000932,80.0,0.513,258920,0.877,2wdEXKLcuU7B0M2gqFmABH,0.000163,8,0.136,-3.756,1,54,0.0292,145.919,4,0.389,2005,0
551,4.85e-05,32.0,0.381,186849,0.956,5JThFNIo27sIaFDp3iw3OV,0.945,8,0.117,-4.6,1,2,0.057,145.768,4,0.555,2019,0
552,0.00801,86.5,0.856,269666,0.609,32OlwWuMpZ6b0aN2RZOeMS,8.15e-05,0,0.0344,-7.223,1,82,0.0824,114.988,4,0.928,2015,0
553,0.303,86.0,0.377,290900,0.595,0cj2joJcY6b4XSRfj2eZOl,0.0,3,0.095,-5.936,1,77,0.0489,144.464,4,0.264,2015,0
554,0.00473,78.0,0.543,211573,0.859,7xAdO0zdl7lGf0ecg4IGhQ,0.0,6,0.336,-5.373,1,62,0.0449,144.01,4,0.328,2015,0
555,0.928,42.0,0.508,348253,0.162,4cG4S3LHdqibrEXgj87ZNx,0.418,7,0.101,-12.7,0,55,0.0302,71.541,4,0.38,2019,0
556,0.0124,66.0,0.375,179453,0.739,4fReu2ZhMVfQE3cTnuMQDN,0.0,11,0.285,-6.111,0,1,0.0535,156.568,4,0.558,2002,0
557,0.0108,66.0,0.528,187371,0.861,5LV0oQV98daZAUoWnQEW6N,0.0,2,0.268,-4.309,1,63,0.0518,95.02,4,0.591,2018,0
558,0.984,47.333333333333336,0.439,261415,0.0554,4oU07qd2sv9NxW61Op66Jh,0.00382,3,0.111,-15.183,1,57,0.0349,101.015,4,0.178,2018,0
559,0.00195,66.0,0.484,204666,0.889,1Ik16tNa5sbOckwDEeKji6,0.0,4,0.222,-5.469,1,49,0.0572,100.014,4,0.553,2004,0
560,0.0756,61.0,0.737,235186,0.697,4UNhyW0R7qylxrF6Z0q2Tb,0.0,2,0.359,-3.716,1,55,0.254,104.917,4,0.662,2003,0
561,0.00273,48.0,0.901,283386,0.512,71mDjdeVK9sqXmamMHaAfX,0.0,1,0.0979,-6.468,1,58,0.37,85.012,4,0.638,2009,0
562,6.54e-05,69.0,0.426,216000,0.868,05qCCJQJiOwvPQBb7akf1R,0.0,1,0.0723,-3.702,1,65,0.047,149.042,4,0.402,2007,0
563,0.00544,71.33333333333333,0.76,263773,0.595,03tqyYWC9Um2ZqU0ZN849H,0.0,1,0.241,-6.366,1,75,0.0391,131.497,4,0.361,2010,0
564,0.298,66.5,0.57,205453,0.667,10AvU1MdYQcakqtbErtkJa,0.00812,5,0.185,-6.089,1,51,0.0644,147.906,4,0.428,2019,0
565,0.16,62.0,0.751,201600,0.768,7uwJC9ngTvHYBtk1DH0aBr,0.0,7,0.0409,-9.833,1,44,0.0979,147.658,4,0.881,1984,0
566,0.0335,70.0,0.852,123200,0.839,1CaBFUQkektA5qAl7QwO1N,0.0,1,0.176,-4.653,1,56,0.206,100.016,4,0.484,2019,0
567,0.382,81.0,0.539,230693,0.884,4NtUY5IGzHCaqfZemmAu56,0.00166,9,0.76,-6.53,1,73,0.0403,100.812,4,0.752,1976,0
568,0.278,33.0,0.65,218746,0.63,2qFfzogwpfL2HAo2q28NdP,8.55e-05,11,0.119,-6.787,0,37,0.04,107.69,4,0.74,2019,0
569,0.893,44.0,0.5,159645,0.151,52uKQxYJKHpYz0DEwKLltI,6.54e-05,11,0.111,-16.107,1,56,0.0348,113.969,4,0.3,2014,0
570,0.0287,80.0,0.634,227693,0.862,1zWZvrk13cL8Sl3VLeG57F,0.0,2,0.0217,-5.337,1,66,0.0376,95.989,4,0.767,2015,0
571,0.0358,65.0,0.864,272546,0.5,7fnY0ec4B3SbcsJoaIIXIa,0.0,7,0.199,-7.783,1,51,0.25,82.995,4,0.845,2005,0
572,0.927,5.0,0.0829,189188,0.203,6q7x8MeeUBLG82hYjmaIlV,0.894,7,0.107,-16.043,1,0,0.04,170.632,5,0.0331,2019,0
573,0.192,82.0,0.612,230666,0.738,5J0S5UgpCwlmEagrqgzvoC,0.0,0,0.0779,-6.648,1,20,0.0479,81.327,4,0.883,1986,0
574,3.77e-05,26.0,0.165,222000,0.971,5NJvYCIEog9GpRXICeBENB,0.151,7,0.0954,-5.942,1,31,0.171,82.565,4,0.143,2019,0
575,3.73e-06,44.0,0.457,255685,0.973,3ojlZUEkinb7XA4tZuvx3y,3.16e-06,11,0.311,-4.146,0,5,0.0709,105.015,4,0.379,2019,0
576,3.04e-05,44.0,0.517,278382,0.95,0zkyryPUZwWESISqfWzuiC,4.39e-05,5,0.449,-5.975,0,28,0.069,105.995,4,0.326,2019,0
577,0.000325,32.0,0.405,287000,0.9,59YmKJMicBGgMuP7DAPv7x,0.233,9,0.33,-5.205,0,43,0.0546,140.056,4,0.146,2019,0
578,0.918,46.0,0.331,507533,0.0861,4bBIADw4urJPkcx0YOfEIo,0.902,5,0.106,-21.226,1,51,0.0354,107.436,4,0.152,2013,0
579,0.000105,25.0,0.473,261000,0.911,2hGEmiZnMqj683DUd11mKS,0.145,9,0.0704,-3.843,0,0,0.0748,131.995,4,0.386,2019,0
580,0.132,84.5,0.775,246026,0.719,48td6xvpokdYwvbl3JIiXP,1.79e-06,7,0.0662,-6.212,0,71,0.0435,117.513,4,0.712,2014,0
581,0.984,22.0,0.652,189708,0.184,4cMvigyjmAJwfvTM9uSw4c,0.895,9,0.0895,-16.767,0,0,0.0687,73.24,4,0.235,2019,0
582,0.703,50.0,0.649,155000,0.664,3VMzQ4rh7FtfSuyjHIcuZR,0.0,5,0.329,-6.644,0,53,0.232,95.917,4,0.711,2014,0
583,0.00358,61.0,0.623,209537,0.582,6LrZnsh8bhn70OEnDqXskh,0.0,5,0.144,-8.627,0,63,0.0493,143.809,4,0.265,2019,0
584,0.995,58.0,0.419,133381,0.0674,0AREu5AAOi3cz80aKLE1E3,0.955,2,0.144,-19.517,0,56,0.0989,165.607,3,0.0741,2017,0
585,0.16,68.0,0.915,275906,0.79,4LwOrnuxJwR7C5Sw4liY4Z,0.0,6,0.112,-3.186,0,65,0.207,140.095,4,0.967,2000,0
586,0.00182,87.0,0.664,216454,0.908,5fsQSDifYpjfbCqvZKPVBj,0.0,4,0.109,-4.806,1,67,0.0317,118.031,4,0.889,2015,0
587,0.922,0.0,0.0,8324,0.899,6x35brFoJRFCqjSDWvokJJ,0.0311,6,0.94,-11.497,1,0,0.0,0.0,0,0.0,2011,0
588,1.29e-05,41.0,0.404,230178,0.986,5yRNjZZQvpzQhtexicaZjb,9.24e-06,1,0.136,-2.839,1,47,0.107,180.021,4,0.294,2019,0
589,1.62e-05,36.0,0.436,253866,0.981,38vPN3b7NA3jJF5ulUs7YI,0.0018,2,0.0784,-4.533,1,45,0.0695,77.013,4,0.262,2019,0
590,0.00146,55.0,0.463,218274,0.8,4lF3jqrokwLCfjg8puOe7E,0.0485,5,0.576,-6.502,0,55,0.0491,82.486,4,0.485,2019,0
591,0.00133,46.0,0.419,248035,0.807,5KORMnuWZTLlPvM70xv165,0.00529,11,0.598,-5.656,0,40,0.0479,130.233,4,0.669,2019,0
592,0.567,42.0,0.706,199613,0.67,5OYtV2lTk8rwmIHjD1j5fC,0.000327,8,0.0775,-5.246,1,25,0.0352,89.977,4,0.963,2013,0
593,0.000312,77.0,0.519,201866,0.934,2DyHhPyCZgZzNXn1IrtsTu,0.00457,7,0.137,-7.137,1,65,0.0471,138.162,4,0.586,2001,0
594,0.994,62.5,0.469,205866,0.0128,5NGtFXVpXSvwunEIGeviY3,0.937,7,0.0941,-36.856,1,66,0.119,72.765,3,0.354,1949,0
595,0.000665,67.0,0.545,192000,0.932,4wzjNqjKAKDU82e8uMhzmr,0.0,7,0.127,-2.189,0,75,0.0399,92.956,4,0.465,2006,0
596,0.461,94.0,0.387,215840,0.473,4k5FaS9QHmeJNu7kDNkLnO,5.04e-05,10,0.0839,-6.93,1,3,0.0345,200.764,4,0.261,2015,0
597,0.989,53.25,0.476,588760,0.19,5FXIXX9FniNJfHd9DJrOop,0.733,2,0.588,-17.266,0,59,0.0432,109.795,4,0.249,2018,0
598,0.00188,86.0,0.594,205745,0.749,0Mn3amMRMoabaoTf1Publ4,0.000139,3,0.0869,-6.251,1,76,0.0677,130.064,4,0.344,2015,0
599,0.00713,93.0,0.551,268466,0.636,0FDzzruyVECATHXKHFs9eJ,0.00203,6,0.217,-7.125,1,79,0.0281,124.996,4,0.153,2014,0
600,0.365,58.0,0.452,242226,0.246,5r7No91XqX57cQ5eCVJ2kg,0.000379,10,0.274,-12.093,0,0,0.0532,122.226,4,0.196,2015,0
601,0.0628,73.0,0.623,174946,0.585,5LKzqs734Xs528hqK8bGS1,0.000155,0,0.119,-7.895,1,67,0.124,158.273,4,0.538,2019,0
602,0.898,43.25,0.539,498319,0.207,5fhLDCuNimt2zvkiFxOAbU,0.636,8,0.222,-16.498,1,51,0.0458,122.03,4,0.259,2018,0
603,0.0109,38.0,0.915,216400,0.877,7rv2yO4NDw1xaucLooqdqm,1.2e-06,1,0.0672,-5.977,1,50,0.252,147.902,4,0.867,2008,0
604,0.0928,87.0,0.546,196933,0.657,1ZWLWVqeEMWMKTlteS0yLH,0.0,1,0.119,-4.787,1,69,0.0332,133.188,4,0.361,2015,0
605,0.0241,69.0,0.532,161978,0.842,2ZD4ORPQl85o5QPU3EsSXQ,0.0,4,0.136,-5.001,0,55,0.201,171.943,4,0.221,2019,0
606,0.000191,71.0,0.531,267238,0.874,5CxHzMIN3ZOH8f18RdNYwO,6.35e-05,8,0.256,-5.939,1,38,0.0524,147.948,4,0.489,2019,0
607,2.47e-05,58.0,0.545,105952,0.98,5VDf73Ydlabw60whLjZtVK,0.00886,9,0.0527,-4.414,0,12,0.0516,140.065,4,0.965,2019,0
608,0.704,82.0,0.589,194959,0.652,3uouaAVXpQR3X8RYkJyitQ,0.00055,10,0.125,-7.498,1,73,0.373,158.49,4,0.486,2019,0
609,0.0132,88.0,0.719,227760,0.804,55qBw1900pZKfXJ6Q9A2Lc,3.02e-06,10,0.139,-4.581,1,71,0.0355,119.999,4,0.605,2012,0
610,0.000319,47.0,0.429,177066,0.913,757fXABDTbalNzihYS3mUc,4.73e-05,11,0.101,-5.945,1,54,0.0431,161.122,4,0.739,2007,0
611,0.000377,78.0,0.556,223240,0.888,4pJM8ZZ3YIO4xOeD5k8s5P,0.0,1,0.214,-3.985,0,25,0.0377,96.033,4,0.446,2019,0
612,0.986,46.0,0.177,173225,0.0405,1Oui96x92JVAzK4nsoKavW,0.683,6,0.105,-22.472,1,14,0.0375,66.363,4,0.0399,2017,0
613,0.000198,71.5,0.763,294021,0.427,6YFswgLKeSdAfZuNjGV91i,0.0297,6,0.107,-10.382,1,18,0.0468,120.005,4,0.656,2015,0
614,0.487,81.0,0.486,218426,0.558,5ohYQZfcLlD4Lvf8lt3VCA,0.0,3,0.135,-8.418,1,47,0.0609,112.493,4,0.515,2015,0
615,0.000295,68.33333333333333,0.477,190026,0.964,6XbmIuDxm4gWpVYoGg5DQX,0.0,8,0.0763,-2.459,1,62,0.096,92.065,4,0.597,2019,0
616,0.641,91.0,0.482,155226,0.849,5ZBeML7Lf3FMEVviTyvi8l,7.74e-06,2,0.0414,-9.198,1,75,0.0452,124.631,4,0.937,1963,0
617,0.00112,87.0,0.652,202066,0.698,5Q0Nhxo0l2bP3pNjpGJwV1,0.000115,10,0.0886,-4.667,0,75,0.042,96.021,4,0.47,2009,0
618,0.183,47.0,0.611,300226,0.66,1ELW9P3SDcJw28QoT9F5i9,0.00962,5,0.103,-7.352,1,13,0.0493,119.976,4,0.0848,2019,0
619,0.00772,46.0,0.625,150924,0.776,4llPBbY2ytrSn5z4wX1UKO,2.95e-05,4,0.331,-3.799,1,55,0.065,130.027,4,0.686,2017,0
620,0.0741,78.0,0.911,169306,0.525,30QVousvHxslg00I7dNLU2,0.0,8,0.311,-7.02,1,61,0.172,102.03,3,0.768,2019,0
621,0.145,74.6,0.664,284040,0.61,4nw0S8MtvcLSpXCS9M8ciL,0.0,7,0.097,-6.432,0,74,0.339,76.024,4,0.472,2019,0
622,0.0581,77.0,0.854,254253,0.738,12LjNmRrdzhTn1vMcxN81m,0.0,6,0.106,-7.284,0,61,0.244,100.0,4,0.847,1998,0
623,0.797,54.0,0.437,302240,0.0375,0D5PNTs1HSYe2nHlHulJQw,0.692,10,0.114,-28.282,0,54,0.0403,117.153,4,0.126,2018,0
624,0.609,49.0,0.523,293253,0.188,78RAfPGFpTUqnPSTV0LcmT,0.597,5,0.285,-14.701,1,57,0.0345,112.092,4,0.0744,2018,0
625,0.308,66.5,0.55,205453,0.666,1mEO3xiJqEWXYIdZalDzHR,0.00763,5,0.185,-6.089,1,70,0.0656,147.828,4,0.423,2019,0
626,4.91e-05,55.0,0.683,170466,0.739,2WElktskrNJEwgpp5Vouxk,0.0122,11,0.293,-12.831,0,61,0.0495,122.113,4,0.836,1992,0
627,0.0153,46.0,0.529,266443,0.893,3WvwimacB4Yjo4Rpp9VJ2E,0.00105,11,0.0989,-4.209,0,37,0.0666,125.911,4,0.373,2019,0
628,1.87e-05,59.0,0.409,258373,0.974,58WnCtoXAG5IBx3rpK8IDM,0.118,8,0.116,-5.274,0,47,0.085,166.001,4,0.473,2018,0
629,0.298,81.0,0.871,207680,0.346,2iXdwVdzA0KrI2Q0iZNJbX,9.24e-06,5,0.108,-9.481,1,76,0.0522,110.049,4,0.659,2005,0
630,0.957,55.0,0.356,342373,0.0937,3PJMsxg6rz9FOo6xNiASXz,0.096,8,0.209,-16.64,0,60,0.0353,86.669,3,0.278,1959,0
631,0.679,80.0,0.733,197854,0.408,4NYwy0R3NdvORX2B6OZXBT,3.92e-05,7,0.11,-7.834,0,74,0.0388,94.947,4,0.291,2015,0
632,0.952,45.0,0.409,502619,0.0777,7dWzkzCjOVVkJDTEeWrCZ0,0.866,9,0.0979,-23.493,0,55,0.0408,106.333,4,0.088,2018,0
633,0.744,56.0,0.511,194461,0.545,0h7YNA68owRr2JPJRNHYoS,0.0,1,0.111,-7.111,0,48,0.0304,92.958,3,0.381,2019,0
634,0.0928,82.5,0.918,231400,0.609,0CAfXk7DXMnon4gLudAp7J,0.0,10,0.139,-5.64,0,80,0.0791,128.008,4,0.304,2008,0
635,0.932,51.0,0.766,212017,0.191,1rZFC696WndvqvpFfjr4Wu,7.95e-06,7,0.261,-12.606,1,58,0.0394,104.03,4,0.262,2011,0
636,0.277,68.0,0.59,329680,0.828,2id8E4WvczfKHB4LHI7Np3,5.57e-06,0,0.0868,-6.28,1,69,0.0439,111.353,4,0.636,2007,0
637,0.386,91.0,0.49,145746,0.715,4DRBaZ760gyk7LWnaJFqsJ,0.0,7,0.311,-5.549,1,19,0.0476,130.726,4,0.866,2000,0
638,0.18,64.0,0.6,221441,0.854,6EovA9s2HEmYUzRtPMJOgA,0.0,1,0.0862,-4.234,1,19,0.0351,95.016,4,0.396,2015,0
639,0.0843,72.0,0.682,195613,0.927,3TcL0dyCMyr0kyTTc4NLgI,0.0,4,0.149,-2.915,1,75,0.0479,101.019,4,0.744,2011,0
640,0.993,65.0,0.132,163266,0.0195,2kyEgPaAW8wdpvevPnkf0Z,0.888,0,0.0569,-29.76,1,66,0.0445,81.616,3,0.14,2015,0
641,0.0851,61.0,0.583,171333,0.79,2I43coEbzFSTMGO3kCjLMB,0.000387,9,0.11,-4.885,1,10,0.0319,103.286,4,0.714,2009,0
642,0.105,69.0,0.625,235426,0.848,5OusUgzHz6Ulb3GZT7WUo5,0.0,2,0.23,-4.008,1,68,0.0314,137.993,4,0.716,2006,0
643,0.91,42.0,0.453,191733,0.449,3zpbWaTHZutGOjT4S4CuUq,0.0012,0,0.0863,-11.825,1,49,0.104,184.814,4,0.708,2009,0
644,0.018,74.0,0.573,225280,0.902,2WfaOiMkCvy7F5fcp2zZ8L,0.00125,6,0.0928,-7.638,0,84,0.054,84.412,4,0.876,1985,0
645,0.00139,72.0,0.396,183956,0.503,1sZUfl4muDcuWux6KlwaR8,0.00028,5,0.0725,-4.118,1,1,0.127,90.339,4,0.683,2017,0
646,0.0422,57.0,0.598,197693,0.673,40NRm1ZLvZpUSCUXAGGZ8J,6.84e-05,2,0.289,-10.431,1,70,0.0693,102.035,4,0.59,2001,0
647,0.000477,81.0,0.502,233297,0.817,7dRj3sTBYkNbEx5kdNHriv,0.0,0,0.153,-3.508,1,66,0.0447,90.024,4,0.617,2018,0
648,0.0411,33.0,0.316,245493,0.768,0MEvZNXx1dqV0LW5eOhTKx,1.26e-05,0,0.123,-6.368,1,21,0.0563,70.569,4,0.417,2015,0
649,0.276,37.0,0.299,257199,0.703,3PW5V36seHTLVUMzCLTAMS,0.0436,2,0.0985,-6.625,0,40,0.0437,74.138,4,0.146,2019,0
650,0.421,65.0,0.708,218227,0.779,21Go4aMyLGP40ANI3TU0Fn,0.00176,7,0.115,-6.28,1,7,0.0787,142.012,4,0.46,2014,0
651,0.994,58.0,0.451,278572,0.0273,0wOu7LqfkyRwBZEFokCYpr,0.959,5,0.11,-19.527,0,54,0.0507,77.512,4,0.0407,2017,0
652,0.301,50.0,0.712,183609,0.538,1Y0udF2VE6WXtbRmR2iXAK,0.0,2,0.798,-6.395,1,41,0.0322,93.001,4,0.677,2013,0
653,0.972,62.0,0.515,306173,0.0551,2kpaRWsZTE96rmw0NBfP0c,0.915,2,0.0878,-27.383,0,60,0.0477,50.658,4,0.176,1963,0
654,0.0919,71.66666666666667,0.681,274413,0.749,5NrQjJX3SfWlK6bXGVSTHt,0.0,7,0.152,-4.867,1,2,0.287,191.63,4,0.499,2006,0
655,0.0286,82.0,0.202,194253,0.886,1yKAqZoi8xWGLCf5vajroL,0.0,11,0.643,-3.805,0,69,0.0816,145.781,4,0.192,2004,0
656,0.0778,78.0,0.884,263226,0.677,3jagJCUbdqhDSPuxP8cAqF,0.0,1,0.0732,-5.603,1,71,0.283,101.868,4,0.584,2002,0
657,0.0324,77.0,0.752,199263,0.775,4MflGTO2ZTcSQ12bWcyRgI,0.0,9,0.351,-7.289,1,71,0.0546,122.014,4,0.595,2014,0
658,0.0206,86.0,0.647,249626,0.729,7vFv0yFGMJW3qVXbAd9BK9,0.0489,5,0.134,-6.251,1,78,0.0236,94.01,4,0.687,2001,0
659,0.00276,80.0,0.424,240040,0.94,3i4xZSH1kTLE22TUvUFMYo,1.03e-06,9,0.277,-3.524,1,60,0.0573,168.043,4,0.559,2005,0
660,0.439,78.0,0.67,179226,0.584,3tSi6iFO9yLGIYIqMEgjC9,0.00614,8,0.178,-8.325,1,65,0.034,98.185,4,0.944,2000,0
