,acousticness,artist_popularity,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,time_signature,valence,year,hit
1332,0.695,39.0,0.251,260226,0.115,4f4HLo6L9CJNhD4mEYxrCL,2.11e-05,10,0.617,-20.223,0,52,0.038,70.645,4,0.116,1971,0
1333,0.00878,61.0,0.504,386706,0.719,4Zau4QvgyxWiWQ5KQrwL43,0.00149,1,0.075,-9.155,0,65,0.0431,102.144,4,0.177,2008,0
1334,0.227,75.5,0.727,289160,0.552,0ARK753YaiJbpLUk7z5yIM,0.000164,2,0.198,-8.074,0,79,0.14,168.189,4,0.607,2002,0
1335,0.692,81.0,0.753,217880,0.454,0E5ZrgbRKXwGvNhwzRaDGL,1.21e-06,1,0.0973,-9.074,1,57,0.0258,105.997,4,0.685,2015,0
1336,0.37,61.0,0.824,178746,0.47,6cYouRbOf9Z2c1JzsIzAP3,0.0,1,0.115,-8.767,1,47,0.425,69.968,4,0.602,2018,0
1337,0.000989,66.0,0.349,158533,0.995,0yJRFXw1kFWH7IdMDnf577,0.0,5,0.0955,-2.622,1,0,0.143,189.936,4,0.223,2011,0
1338,0.505,81.0,0.48,294000,0.418,3XzLC1TU451F0nPiJitk49,0.00416,11,0.11,-9.622,0,17,0.0312,132.404,4,0.319,2016,0
1339,0.122,66.0,0.565,361760,0.438,5OuJTtNve7FxUX82eEBupN,0.0469,7,0.108,-8.722,1,67,0.0311,133.949,4,0.211,2018,0
1340,0.981,66.0,0.368,187733,0.278,3lAun9V0YdTlCSIEXPvfsY,0.0,0,0.272,-8.596,0,64,0.0302,82.305,4,0.338,2008,0
1341,0.303,86.0,0.729,224613,0.525,1M3tJP96RKySKjSDKrxBy7,0.0,9,0.111,-9.807,0,67,0.187,93.681,4,0.29,2019,0
1342,0.00796,51.0,0.29,300746,0.783,3oCJm7MMb8m7L3E2un7g4K,0.0384,0,0.318,-7.152,1,41,0.0894,117.901,4,0.181,2005,0
1343,0.0921,68.0,0.724,211960,0.906,3BjkiaSpuez7lTKKFTZud9,0.00039,1,0.178,-5.914,1,31,0.124,101.739,4,0.695,2006,0
1344,0.0848,63.0,0.852,114108,0.41,1D5q7cBDHLBDbzQDVrS6E3,0.167,0,0.142,-9.498,1,64,0.0602,122.054,4,0.467,2018,0
1345,0.0498,71.0,0.682,178586,0.862,7HfHfA6pwSBprgJIGBEEBn,0.0,0,0.187,-4.72,1,0,0.0377,120.054,4,0.536,2016,0
1346,0.0463,58.0,0.733,215745,0.513,13s81lzrWUCfQAH3SuxnRT,0.000986,6,0.183,-10.608,1,49,0.11,95.516,4,0.477,2017,0
1347,0.0202,68.0,0.468,200360,0.692,0aGSUNleFqs5HNEJcwqvXJ,2.39e-06,2,0.523,-4.015,1,4,0.0295,78.009,4,0.561,2014,0
1348,0.00088,48.0,0.682,211115,0.956,4SkaqNVkYf79qdIUQM5nMs,0.0104,11,0.347,-5.597,1,46,0.0819,136.999,4,0.879,2012,0
1349,0.121,77.0,0.869,339320,0.648,3koCCeSaVUyrRo3N2gHrd8,2.17e-05,11,0.126,-8.698,0,74,0.0633,125.035,4,0.9,1981,0
1350,0.143,65.0,0.649,274093,0.718,2EWpa5XnAuSn0sIkSSIhYk,0.0713,0,0.124,-6.593,0,70,0.0261,101.034,4,0.718,2015,0
1351,1.06e-05,63.0,0.482,235826,0.872,4O7bqMYCSdjSRmId6uVMZG,1.37e-05,7,0.116,-4.038,1,34,0.0399,121.939,4,0.281,2012,0
1352,0.162,73.0,0.512,194216,0.69,5nrmGFJ87crVoJF5xdRqwn,0.0,1,0.167,-6.969,0,67,0.0249,107.839,4,0.417,1967,0
1353,0.199,68.0,0.729,195164,0.441,4vXSTX64zaWKRES6sREMYf,0.0,6,0.0874,-10.894,0,38,0.0384,91.023,4,0.729,2016,0
1354,0.987,37.0,0.358,192979,0.0695,3Thv4HoL6Ukf82iWp15DgN,0.000101,0,0.117,-19.87,1,0,0.0424,75.896,1,0.427,2015,0
1355,0.026,79.0,0.608,191946,0.746,0SYRVn2YF7HBscQEmlkpTI,2.39e-06,0,0.043,-8.851,1,24,0.354,134.03,4,0.745,1978,0
1356,0.604,38.0,0.455,180733,0.434,6O0BuobS0C8fe9NOPXdyZX,0.0,7,0.35,-12.936,1,1,0.464,198.965,4,0.591,1997,0
1357,0.0437,70.66666666666667,0.75,202236,0.732,2nrbaFDKUzLITuhWHO7Kyx,0.0,7,0.112,-6.476,0,42,0.0572,122.027,4,0.799,2018,0
1358,0.00125,63.0,0.405,252893,0.802,2Zm431XQvXekPBztL2CgM8,0.135,7,0.13,-2.848,0,29,0.034,120.038,4,0.187,2002,0
1359,0.585,52.0,0.782,179310,0.422,3griMd2FSimhnvHWOveakD,8.73e-05,5,0.119,-6.464,0,49,0.311,87.091,4,0.509,2017,0
1360,0.0141,89.0,0.616,232666,0.919,5ve8saw5u0CbP9fcyNzmxN,0.0,5,0.117,-3.468,0,2,0.0401,110.008,4,0.572,2013,0
1361,0.217,91.5,0.726,289600,0.775,0g6mKqhGtUIEoLSmV8ozi8,0.0,2,0.212,-4.174,1,55,0.269,127.943,4,0.777,2012,0
1362,0.00883,46.0,0.665,214047,0.772,169Bkg06doyqcgxfj2cikx,0.0867,2,0.389,-7.153,1,19,0.354,160.037,4,0.378,2018,0
1363,0.684,50.0,0.681,215373,0.658,69oYxzUvjvf6aCt05ylNWs,0.189,2,0.15,-7.554,1,0,0.0267,120.998,4,0.548,2007,0
1364,0.0427,84.0,0.817,224693,0.716,5W3cjX2J3tjhG8zb6u0qHn,0.00263,6,0.358,-8.898,0,72,0.144,123.475,4,0.692,2001,0
1365,0.0979,77.0,0.202,267080,0.644,57ebBLITHpRgRKGrlbxMZS,0.0,11,0.109,-5.212,1,69,0.0324,85.04,5,0.252,1983,0
1366,0.00131,70.0,0.447,261733,0.801,67OTvR4W0NFEWLrQRL2QGw,1.16e-06,8,0.0803,-5.237,0,41,0.0308,95.46,4,0.42,2000,0
1367,0.0305,83.5,0.589,204200,0.966,3tgZ9vmhuAY9wEoNUJskzV,0.0,11,0.147,-4.106,1,61,0.098,129.984,4,0.803,2012,0
1368,0.000124,39.0,0.472,191626,0.624,4plnlguZE2nUY46FLYAr7m,0.0521,0,0.129,-6.626,1,36,0.0264,93.297,4,0.504,2018,0
1369,0.0152,94.0,0.746,206880,0.754,3zkWCteF82vJwv0hRLba76,0.0,1,0.0486,-6.681,1,78,0.067,149.882,4,0.764,2015,0
1370,0.0914,69.0,0.741,223760,0.808,5MTQHfYH4RkJMtmtBQmnEj,0.0147,11,0.0488,-4.367,0,56,0.026,107.234,4,0.908,1981,0
1371,0.036,88.0,0.562,383506,0.479,48QYP8a8gEqbtvjOTMSpiD,0.000126,7,0.0562,-7.233,1,53,0.0278,140.051,3,0.113,2007,0
1372,0.0475,75.5,0.603,137706,0.569,5FxbYc0s1MucUcsRtoAPEB,0.0,1,0.0527,-7.119,1,65,0.33,158.029,4,0.565,2019,0
1373,0.193,88.0,0.598,238306,0.252,4S7YHmlWwfwArgd8LfSPud,0.138,2,0.0992,-15.086,1,76,0.0647,120.06,4,0.0352,2015,0
1374,0.0138,67.0,0.685,201360,0.662,7C5AhL1wg8EYIJfHcXokOJ,0.0,8,0.272,-5.988,1,38,0.0301,131.01,4,0.763,2015,0
1375,0.0469,64.0,0.522,173431,0.542,5dD4Y4KoR2M3rye0dikr70,0.0,9,0.416,-9.57,0,53,0.185,155.06,4,0.149,2017,0
1376,0.192,77.0,0.646,174853,0.695,7uL0c7Yye2qACn8NQTatqV,0.0,11,0.196,-5.502,0,50,0.0648,159.903,4,0.467,2018,0
1377,0.0159,72.0,0.718,213106,0.691,5gb9UJkh8TfrNMRYOJNbew,0.0,4,0.0627,-6.44,1,73,0.0387,100.008,4,0.552,2008,0
1378,0.0114,44.0,0.641,238093,0.673,0hgOGzUYKKQbQcWDoJpM6H,0.00148,8,0.11,-7.154,0,53,0.0248,99.997,4,0.423,1999,0
1379,0.0846,80.0,0.717,200733,0.455,7q0aQpiLv5tIsupcgQ3Ny4,0.0,5,0.11,-8.303,1,69,0.0276,127.81,4,0.389,2015,0
1380,0.0217,70.0,0.607,294893,0.941,0ypg59NyOVCpWVzd0SUsT5,0.071,0,0.119,-6.163,1,54,0.0486,144.04,4,0.414,2005,0
1381,0.48,74.0,0.75,240459,0.594,2xyBvir9n474qfsOkxXMgx,0.0,0,0.166,-5.619,0,69,0.282,130.104,4,0.255,2017,0
1382,0.669,66.0,0.755,221650,0.439,1c3RoDh7QPcsVngyreW90f,0.0,1,0.121,-12.848,1,57,0.136,94.024,4,0.355,2018,0
1383,0.127,78.66666666666667,0.602,185480,0.395,5NgE4BsE6yvoptchuI0eIZ,0.0,1,0.109,-8.752,0,63,0.289,81.468,4,0.335,2019,0
1384,0.089,66.0,0.466,233000,0.438,6HA97v4wEGQ5TUClRM0XLc,5.62e-06,4,0.113,-12.858,1,25,0.0608,193.1,4,0.587,1984,0
1385,0.00652,67.0,0.613,230773,0.661,6RKGBcDtgzXx21zUjpeu6F,0.0,9,0.0976,-4.984,1,66,0.0263,110.978,4,0.509,2014,0
1386,0.182,77.0,0.491,183306,0.583,3yrSvpt2l1xhsV9Em88Pul,0.0,7,0.407,-10.964,1,80,0.0376,150.572,4,0.907,1967,0
1387,0.482,83.5,0.826,228106,0.422,0jiW3PNiHJxOhWh9oPBJ7m,0.0,3,0.108,-8.217,0,69,0.11,119.994,4,0.218,2017,0
1388,0.131,63.0,0.517,215066,0.535,6gRACp2CvsIhc7hyw8CecQ,0.0,0,0.085,-12.027,1,64,0.0494,135.087,4,0.933,1979,0
1389,0.04,66.0,0.691,319093,0.602,44ZyOh9wKqMskT18d0xBa2,2.4e-06,1,0.0911,-12.101,1,0,0.0706,98.972,4,0.471,1999,0
1390,0.393,51.0,0.82,157382,0.592,2z2mrdosknDJoUlBlGSThR,0.0,3,0.13,-7.753,1,36,0.428,121.887,4,0.609,2019,0
1391,0.000172,64.0,0.492,285569,0.896,1AEYT6VxrxXPMoQUxsY0E4,2.78e-06,4,0.189,-5.819,0,74,0.117,184.981,4,0.534,2002,0
1392,0.000104,50.0,0.364,189200,0.912,7mQwxVogsnpR3h6AJLQLlR,0.0025,7,0.086,-2.968,1,58,0.107,105.368,4,0.666,2002,0
1393,0.22,90.0,0.842,247092,0.333,7A1Heow9lN9CIuuJzJ6MDP,0.0,8,0.168,-13.886,1,54,0.384,141.001,4,0.143,2016,0
1394,0.00457,75.0,0.496,260506,0.765,3WbphvawbMZ8FyqDxYGdSQ,0.0,7,0.104,-5.66,1,70,0.033,74.072,4,0.337,2002,0
1395,0.00112,86.0,0.797,279506,0.608,01TuObJVd7owWchVRuQbQw,7.66e-05,6,0.0748,-6.096,0,68,0.0583,128.0,4,0.403,2013,0
1396,0.237,84.0,0.715,271154,0.522,3hDp5jRxvtD31giFGUaE1x,0.0,1,0.389,-4.69,1,61,0.151,158.023,4,0.233,2017,0
1397,0.000365,70.0,0.559,373306,0.725,39tLc4Xp58Lu4KcWHggeE2,0.553,10,0.112,-8.631,0,13,0.0426,90.012,4,0.501,1994,0
1398,0.000403,43.0,0.531,251466,0.597,6BfOhpHADzrvKN2kMPTMPv,0.00105,9,0.063,-9.004,1,53,0.0324,110.791,3,0.33,2002,0
1399,0.205,68.5,0.802,261881,0.607,02CygBCQOIyEuhNZqHHcNx,0.000748,11,0.246,-11.028,0,68,0.289,96.916,4,0.274,2018,0
1400,0.00667,70.0,0.663,340333,0.975,2wryxYiE3bzAVMexRHZJrC,0.736,3,0.0749,-7.161,0,1,0.0465,120.048,4,0.416,1999,0
1401,0.084,17.0,0.748,155088,0.482,4QRsZjrP4AeJeeg0Q4lgxE,0.0,7,0.157,-9.872,0,0,0.0417,83.536,4,0.318,2019,0
1402,0.00781,67.0,0.266,179973,0.946,0ydgFPcYrxaHgVuLd17mjh,2.73e-06,9,0.26,-2.855,1,56,0.171,168.461,4,0.498,2008,0
1403,9.43e-05,80.0,0.528,220480,0.831,1JdKrFyoU05abww0Zv0ayQ,0.0,8,0.141,-3.607,1,65,0.0429,131.094,3,0.632,2007,0
1404,0.0317,62.0,0.484,249521,0.852,5YpZh8wfS4moRBk0ijNcXr,0.0,11,0.0547,-4.442,0,62,0.274,103.578,4,0.766,2007,0
1405,0.00106,80.0,0.544,238626,0.95,4JFTOshl2tCk379jFm9eyy,0.0,1,0.0845,-2.25,1,51,0.0613,92.537,4,0.64,2007,0
1406,0.0132,87.0,0.785,235535,0.623,7xC7Dv9kSpPKqel8iyYNLJ,0.0,8,0.155,-6.755,1,2,0.257,78.467,4,0.496,2017,0
1407,0.36,78.0,0.695,222653,0.504,4FseJ7iZy0wbgJZjtddLSJ,4.74e-06,0,0.0961,-6.669,0,58,0.0561,146.965,4,0.502,2019,0
1408,0.231,71.0,0.691,202293,0.573,0aqmgKRH04ItzeBUxlujCD,6.32e-05,4,0.716,-12.651,0,41,0.0755,131.816,4,0.687,1992,0
1409,0.277,82.0,0.772,276160,0.68,4NeOWqHmlrGRuBvsLJC9rL,1.17e-05,11,0.682,-5.881,0,72,0.224,119.953,4,0.807,2006,0
1410,0.000112,71.0,0.317,294600,0.877,3tymis9xNzV5MQSrDn8qU4,1.5e-06,2,0.0757,-6.027,1,0,0.0505,146.325,4,0.258,2001,0
1411,0.0964,91.0,0.679,180520,0.592,7afyyi8zn4FzWbcJ70F56V,0.0138,9,0.16,-5.963,1,59,0.0402,113.265,4,0.55,2000,0
1412,0.941,85.0,0.396,182360,0.293,44AyOl4qVkzS48vBsbNXaC,0.000196,2,0.105,-14.062,1,80,0.0275,100.307,3,0.343,1961,0
1413,0.784,67.0,0.448,211773,0.317,4HnS7CZWjd8PTQZkh3E1ai,0.00306,2,0.0989,-11.147,0,52,0.0591,171.768,5,0.239,2009,0
1414,0.064,71.0,0.578,255653,0.852,6p0jnwYfrpov7CJG5Ucyzp,1.57e-06,0,0.24,-5.222,1,37,0.0361,119.997,4,0.482,2003,0
1415,0.00336,61.0,0.582,268546,0.921,1eZLrXjki3s7CiNKMlpHQe,0.0708,4,0.41,-6.137,0,43,0.0377,119.182,4,0.705,2013,0
1416,0.0108,43.0,0.592,84461,0.589,2utq7nL9B1f9D83DBxBlZA,1.2e-06,8,0.0295,-9.335,1,0,0.0501,81.997,4,0.389,2018,0
1417,0.000111,63.0,0.458,258826,0.8,6hvwsizWtlhDF6kVCcLLny,0.0135,4,0.137,-7.851,0,27,0.055,114.954,4,0.156,1999,0
1418,0.0378,72.0,0.827,170386,0.832,19t0Z7qsoV6A1CGJVYRnjm,2.57e-05,0,0.157,-5.373,1,62,0.121,133.01,4,0.737,2010,0
1419,0.412,57.0,0.864,87706,0.223,4B0r8wQP0qfyDFaPs4Rjnz,0.0,1,0.154,-13.705,1,59,0.747,129.827,4,0.635,2019,0
1420,0.0598,88.0,0.517,176933,0.93,4WdopfTdSd0nCLropjhsgH,0.0,6,0.35,-3.902,0,61,0.216,170.068,4,0.696,2005,0
1421,0.0534,67.0,0.571,240320,0.77,4L9J2or96xvWhQwWw09fHO,1.02e-06,0,0.129,-5.498,1,47,0.0314,141.996,4,0.613,2009,0
1422,0.0528,71.0,0.584,258120,0.433,5YbrqNUUleF39Ai3b3ruQy,0.0,6,0.0545,-7.126,0,66,0.191,79.3,4,0.452,2016,0
1423,0.12,55.0,0.862,238266,0.663,3yNVfRQlUPViUh8O2V9SQn,0.0,0,0.318,-9.004,1,64,0.21,85.308,4,0.837,1994,0
1424,0.000123,62.0,0.451,199093,0.97,2W6xLXgSiCg8tarbPj4ssc,0.0,2,0.299,-2.924,1,33,0.0821,121.0,3,0.385,2012,0
1425,0.0664,47.0,0.794,214266,0.746,4pJDYk0CnZoydOy6qzqxJW,0.0,1,0.0981,-5.162,1,46,0.0343,129.017,4,0.927,2010,0
1426,1.12e-05,63.0,0.438,322840,0.679,2KgC4o9GfQrcICKyntMQ2a,0.152,1,0.0779,-5.715,1,27,0.0386,160.011,4,0.369,2005,0
1427,0.00455,80.0,0.574,168666,0.704,6u9RqxALwkjJ1ukB1y8vuP,0.0,6,0.107,-4.72,1,63,0.0319,109.999,4,0.368,2009,0
1428,0.989,21.0,0.51,138026,0.212,2eaQTcHItO5XmjT3fx11eo,0.04,5,0.182,-21.283,1,33,0.474,212.471,4,0.761,2014,0
1429,0.34,90.0,0.427,199211,0.698,57nQyFocXZrKvWg5ZPYSoG,0.0,1,0.0817,-6.06,1,58,0.247,93.611,5,0.447,2017,0
1430,0.121,80.0,0.674,190185,0.428,2dLLR6qlu5UJ5gk0dKz0h3,0.0,7,0.132,-9.504,1,79,0.122,84.878,4,0.337,2013,0
1431,0.000256,63.0,0.635,285106,0.647,6hvwc95jXLw5z2kT73y6I5,0.00132,7,0.358,-7.055,0,3,0.0235,94.196,4,0.464,2007,0
1432,0.104,79.0,0.923,126666,0.508,4bdJHQp90ymjEIkkYhcENB,1.21e-05,1,0.126,-8.668,1,71,0.0468,108.039,4,0.168,2016,0
1433,0.000224,69.0,0.328,282093,0.826,6264zKFgXM13JuRBX4MMyD,0.000944,6,0.0818,-5.085,1,65,0.0362,106.606,4,0.341,1999,0
1434,0.00664,71.0,0.563,174000,0.947,6sSJMwvxWRXkEcRv1WW1Gx,0.0,1,0.202,-3.12,1,1,0.104,88.884,4,0.871,2003,0
1435,0.0143,79.0,0.626,323066,0.823,0QOwak4SMvE1p2apLbDu8c,0.00303,0,0.128,-5.46,1,54,0.0547,120.012,4,0.297,2011,0
1436,0.167,91.0,0.902,186672,0.67,6ZA3Q8Dj5BrnmOsT300DCh,0.0,10,0.107,-4.074,1,66,0.19,144.07,4,0.39,2015,0
1437,0.0226,86.0,0.856,170958,0.82,0zCKuE6FtcrH9PdZtCdyXP,0.0,1,0.168,-3.813,1,50,0.0962,146.009,4,0.723,2019,0
1438,0.000493,65.0,0.455,239240,0.849,0vE909ySKQYBgx7oACaHpQ,1.52e-05,7,0.466,-5.461,0,1,0.0284,90.955,4,0.533,2004,0
1439,0.139,56.0,0.697,200453,0.775,4XRZbiVdsA5qv6f6qP70lS,0.0,10,0.0737,-4.106,1,57,0.0636,90.015,4,0.822,2010,0
1440,0.324,51.0,0.596,272280,0.576,2mzuAU3JdBAYIdpFb1znOR,0.0,0,0.202,-6.941,1,38,0.0267,80.035,4,0.468,2008,0
1441,0.000441,64.0,0.674,205733,0.882,6lUY6MoqGgPnA27PHYxem5,6.47e-05,3,0.068,-2.771,0,65,0.0477,123.016,4,0.682,2009,0
1442,0.0255,54.0,0.809,292600,0.716,3i34id9SUt1vi2LxjPJxuQ,0.00344,1,0.0493,-6.725,1,36,0.0945,99.724,4,0.689,2005,0
1443,8.4e-05,91.0,0.38,179546,0.829,00oZhqZIQfL9P5CjOP6JsO,0.00208,5,0.342,-6.105,1,59,0.0405,125.887,4,0.0534,1966,0
1444,0.0162,95.0,0.543,292093,0.915,2gZUPNdnz5Y45eiGxpHGSc,0.0,0,0.744,-4.746,0,80,0.113,153.998,4,0.577,2010,0
1445,0.26,81.0,0.65,177680,0.546,78eJbonprYfP4OU9Tjo64Z,9.3e-06,11,0.186,-6.974,1,55,0.0308,119.892,4,0.467,2015,0
1446,0.523,75.0,0.803,135235,0.647,64fY6hYmUYmSlrfZQobFZX,0.0196,2,0.101,-7.549,1,46,0.295,119.048,4,0.217,2018,0
1447,0.00334,81.0,0.753,219973,0.729,3pYDZTJM2tVBUhIRifWVzI,5.66e-05,11,0.073,-3.862,0,64,0.0392,120.013,4,0.812,2010,0
1448,0.0149,93.0,0.737,231173,0.615,5kTvymHsmlmcy5yQWbWO1U,0.0,3,0.102,-3.76,1,15,0.0317,110.023,4,0.41,2007,0
1449,0.281,86.0,0.857,162453,0.427,5JtvedSVWW9McnoEAPJwQm,0.0,8,0.108,-8.638,1,70,0.112,130.033,4,0.366,2019,0
1450,0.291,80.0,0.732,206306,0.69,4jTiyLlOJVJj3mCr7yfPQD,0.0,0,0.116,-4.992,0,76,0.134,143.072,4,0.758,2015,0
1451,0.389,79.0,0.672,221333,0.386,5wQRNkb7OhzJoT1P0OZ4Rw,0.0,0,0.0838,-9.715,1,58,0.264,90.082,4,0.529,2015,0
1452,0.971,82.0,0.694,174866,0.211,4jttdXYIGUjWImdbTIQO1q,0.00102,7,0.154,-15.276,1,31,0.0579,146.422,3,0.416,2014,0
1453,0.00147,69.0,0.414,220240,0.725,16cITuCC0GPy6Zq1eluYaj,0.0253,8,0.331,-3.972,1,1,0.046,75.194,4,0.478,2013,0
1454,0.978,75.0,0.596,214174,0.243,6Vigp41BietH0WoFZ52JI5,0.000299,10,0.0907,-11.759,0,68,0.0471,126.253,4,0.374,2015,0
1455,0.623,42.5,0.47,394920,0.156,6f6OQJv9qjqyJq9NHin45n,0.187,2,0.104,-17.036,1,54,0.0399,118.176,4,0.059,2011,0
1456,0.33,91.0,0.609,215509,0.799,2MYl0er3UZ1RlKwRb5LODh,0.0,9,0.108,-6.883,1,26,0.24,157.74,4,0.582,2011,0
1457,0.132,71.0,0.817,245640,0.599,2KH16WveTQWT6KOG9Rg6e2,0.000311,0,0.0873,-9.249,0,77,0.0328,108.873,4,0.548,1985,0
1458,0.333,78.0,0.701,200016,0.592,3vEOALYBUNQUMXpqhWx3hG,0.0,2,0.124,-6.745,1,60,0.348,80.064,4,0.682,2019,0
1459,0.00622,28.0,0.342,240857,0.716,3A2JSxAxmCSFRdvTCvCWZx,0.818,4,0.16,-11.054,1,38,0.0578,139.755,4,0.482,2016,0
1460,0.0384,83.0,0.8,173419,0.695,7mmutL2N2jtIN3qLIMAQO7,0.0,1,0.115,-5.516,1,69,0.248,155.02,4,0.341,2019,0
1461,0.843,51.666666666666664,0.453,288520,0.242,3WoatVXvmr0qK7xVcVIyPi,0.0,2,0.723,-13.384,1,45,0.243,166.951,4,0.574,2013,0
1462,0.0906,84.75,0.68,265373,0.549,3JWh19WsndEFg0UFRFeTiU,7.18e-05,5,0.548,-8.276,0,65,0.244,162.876,4,0.289,2017,0
1463,0.182,82.0,0.481,394266,0.826,373zqV0VLz9mnrSaY9kaiX,0.00352,1,0.324,-6.974,0,10,0.0851,118.679,4,0.819,1976,0
1464,0.00942,57.0,0.828,207478,0.794,79l5JbcB7MVcjmYlvgq9KQ,0.145,11,0.413,-4.802,1,59,0.0436,115.013,4,0.847,2016,0
1465,0.374,67.0,0.879,117153,0.467,6okyeGV4YRkCyN00ca7smc,0.0,8,0.115,-6.557,1,55,0.0653,134.943,4,0.78,2019,0
1466,0.0678,82.0,0.54,222706,0.96,5VVwwfK6Cp9IydkhKfJUEq,2.34e-06,0,0.342,-2.971,0,21,0.0521,122.761,4,0.802,1986,0
1467,0.000742,53.0,0.533,201626,0.903,407vJkfEQMGDu1MVCWNnMX,0.0777,11,0.0641,-2.984,1,49,0.0797,130.989,4,0.476,2008,0
1468,2.84e-05,45.0,0.438,202756,0.966,3SCwQM78OCR54xEL3JAmKk,0.000274,0,0.746,-2.002,1,35,0.0593,145.819,4,0.477,2004,0
1469,0.0537,94.0,0.619,281133,0.746,42YNobZ4HN3tRVEA47wLT6,0.0,10,0.295,-5.479,0,66,0.36,149.944,4,0.757,2005,0
1470,0.0454,70.0,0.812,268421,0.676,3gGh2HhZ4gBoh6kZZbsl8w,0.0,1,0.0929,-4.502,1,43,0.0491,114.047,4,0.38,2014,0
1471,0.6,80.0,0.334,336093,0.472,3FCto7hnn1shUyZL42YgfO,3.77e-06,0,0.317,-8.792,1,71,0.0277,179.167,3,0.431,2001,0
1472,3.86e-05,35.0,0.666,173693,0.765,2SXswiR0TE3AULlCwvgg5E,0.00529,1,0.81,-7.859,0,20,0.0973,103.971,4,0.563,1997,0
1473,0.000339,63.0,0.448,224773,0.972,1cjay4ZRHLUEPPYK9sWFI7,1.18e-05,7,0.238,-3.455,1,31,0.0583,98.032,4,0.54,2014,0
1474,0.0279,62.0,0.644,211773,0.753,7vEcQ3EiAcoVIZN4wXt3SX,0.00227,6,0.108,-4.296,1,39,0.0391,117.148,4,0.209,2003,0
1475,0.495,59.0,0.546,180845,0.669,5H2WmzaijYOGTHeHdM3w9P,0.735,2,0.25,-10.806,1,68,0.103,75.144,4,0.337,2017,0
1476,0.11,45.0,0.74,153208,0.628,5GGG19ePWfY5peq9p1pgiM,0.0,8,0.106,-8.568,1,29,0.218,129.943,4,0.121,2018,0
1477,0.122,51.0,0.625,124687,0.512,5JM9o4EhRJmXrzlaI4bMx5,1.76e-06,1,0.0917,-11.284,1,24,0.045,77.001,4,0.391,2018,0
1478,0.0117,93.5,0.73,170920,0.465,4VMiNOpnjRwSCwmHaUfOMM,0.0,1,0.28,-6.29,1,71,0.278,148.028,4,0.367,2018,0
1479,0.155,63.0,0.511,240080,0.774,6TJYxlYi2Gc4Hxmv0ApoRh,0.0117,11,0.144,-6.395,0,0,0.0309,136.039,4,0.305,2009,0
1480,0.477,58.0,0.621,236653,0.627,6LydaC85iPVrJQ3fXssQLt,0.00856,10,0.219,-11.142,0,29,0.0298,91.694,4,0.335,2001,0
1481,0.00298,62.0,0.413,249120,0.962,71xqxs3oh9W0yyaru3UPWt,0.00868,7,0.227,-4.91,1,24,0.0671,144.923,4,0.183,2009,0
1482,0.499,60.0,0.493,180000,0.814,40uBeeqgeL9PyZU4lrBqX2,0.0,8,0.104,-6.755,1,51,0.277,79.769,4,0.303,2015,0
1483,2.55e-05,80.0,0.54,212040,0.977,5hkgrWxkobGtg30I7DsfVu,0.0553,1,0.0533,-3.409,1,64,0.0878,106.911,4,0.211,2005,0
1484,0.00628,64.0,0.57,171866,0.993,781V2Y5LPtcpgONEOadadE,0.00796,7,0.0876,-3.757,1,59,0.337,87.0,4,0.405,2012,0
1485,0.0704,17.0,0.714,220866,0.851,1VuwMlQGFpgEHCkSKLJelv,0.0,1,0.184,-4.848,1,0,0.195,141.942,4,0.463,2019,0
1486,0.128,81.0,0.71,195586,0.49,3NqCEpT8xsHdzpiRlM1kpS,0.0,1,0.0942,-9.832,1,77,0.246,74.351,4,0.621,2019,0
1487,6.41e-05,75.0,0.46,272306,0.917,2ClDY5wBVikg452mTOxlgm,0.0852,2,0.11,-4.505,1,1,0.0455,132.023,4,0.494,2009,0
1488,0.0957,74.0,0.845,269815,0.57,64s75Jxg5DILfpihY7q56H,0.414,0,0.0813,-8.441,1,49,0.0802,113.003,4,0.466,2017,0
1489,0.0526,81.0,0.715,238746,0.715,7tmtOEDxPN7CWaQWBsG1DY,0.0,5,0.0936,-7.364,1,66,0.0904,134.923,4,0.506,2014,0
1490,0.271,67.0,0.721,180192,0.515,6hL2M0UcCYfXzzD691dWvK,0.0,8,0.11,-6.759,1,56,0.225,140.233,4,0.206,2018,0
1491,0.889,58.0,0.453,217013,0.295,6fyI2QGPzUiqRHnuYD7oOp,0.861,4,0.256,-16.465,0,51,0.0354,169.851,3,0.273,2017,0
1492,0.00155,80.0,0.277,264205,0.949,5rrJOeJ2SMhtQjIPD8kmLr,0.000112,10,0.765,-4.072,0,49,0.0919,164.102,4,0.232,2013,0
1493,0.000655,62.0,0.701,312626,0.539,0z1b34WikhOH9ZxU8QDWcv,0.005,2,0.0589,-8.968,1,72,0.0277,107.531,4,0.752,1996,0
1494,0.00681,81.0,0.826,187133,0.612,6vc2Jq2vaGu8z326kSrw92,0.0,1,0.0889,-3.891,1,70,0.0982,120.057,4,0.756,2010,0
1495,0.347,74.0,0.645,251488,0.795,4RvWPyQ5RL0ao9LPZeSouE,0.00389,7,0.104,-12.095,1,81,0.0527,112.067,4,0.535,1985,0
1496,0.0142,66.0,0.316,321146,0.769,27IZXTdeGYjU6m5lTyDpmr,0.0,0,0.0928,-5.283,0,72,0.0422,122.507,4,0.127,2006,0
