Unnamed: 0,id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,track_popularity,artist_popularity,year,hit
762,63fI34krrRgY7OobO5RqGd,0.0008960000000000002,0.6729999999999999,189049,0.7440000000000001,1.7100000000000002e-05,1,0.0667,-6.077000000000001,1,0.0384,75.238,4,0.82,56,70.0,2019,0
763,3o6rjFSeFVIMA0MydAGCwt,0.0461,0.616,227586,0.7120000000000001,5.62e-05,5,0.338,-8.704,0,0.0285,101.253,4,0.44,35,49.0,2019,0
765,5A3TwAmhxbQ1qZCJ8N2H8C,0.304,0.74,267384,0.465,0.00404,7,0.101,-8.27,0,0.0411,116.741,4,0.276,73,82.0,2019,0
771,4MvqWzm7BDfHKkms39axnn,0.988,0.324,158537,0.0313,0.936,5,0.125,-29.435,0,0.0482,63.542,4,0.145,63,82.0,2016,0
773,0mTKJnVf6GcujyDr1PZn0Q,0.14400000000000002,0.6940000000000001,233546,0.7440000000000001,0.0,0,0.0905,-5.334,0,0.297,99.941,4,0.425,71,85.5,2019,0
774,7dnSXaCjLdFiWZa8s5wP1n,0.18600000000000005,0.7609999999999999,223013,0.6970000000000001,0.0,5,0.126,-6.164,1,0.0568,106.051,4,0.197,65,71.0,2019,0
776,74cU0UVKGbXODHUJRZ8L05,0.511,0.521,237059,0.433,0.0,7,0.17600000000000002,-10.493,0,0.377,84.43,4,0.412,48,68.0,2019,0
778,378YlqIlwyrOTk8QiqREAI,0.476,0.58,192541,0.528,0.0,4,0.108,-6.0120000000000005,0,0.299,77.214,4,0.373,55,51.0,2019,0
786,71sxgljQaCsTd20tnw9RZF,0.987,0.115,267213,0.126,0.00432,5,0.0967,-16.637999999999998,1,0.0368,82.027,5,0.0366,0,26.0,2019,0
791,2YwLhYI7k2NLhh4TUaBNps,0.223,0.467,177066,0.34600000000000003,5.16e-05,0,0.14300000000000002,-8.577,1,0.0337,80.615,4,0.6829999999999999,34,45.0,2019,0
800,2OEQHaCzIgFCJXHRYx6Jhd,0.000245,0.389,279618,0.944,0.0,5,0.0614,-3.518,1,0.0819,160.025,4,0.213,0,40.0,2019,0
801,4c1WaUyqdsXD8Wjg40ObPM,0.00455,0.602,310508,0.949,2.97e-06,5,0.35700000000000004,-3.535,0,0.07,140.053,4,0.59,27,37.0,2019,0
802,3fXqDlChHYVt3LKnMluWio,0.0235,0.581,191544,0.922,0.0,1,0.202,-3.408,0,0.0667,118.409,4,0.595,0,69.0,2016,0
803,6ZZq00uoVcxf8er4zgS7ce,0.994,0.34600000000000003,205500,0.0404,0.93,1,0.0953,-24.051,1,0.0383,160.47799999999995,3,0.207,0,23.0,2016,0
804,22Qh6AHPrwzgSzKFnaZZTr,0.155,0.52,263472,0.8240000000000001,0.00049,2,0.108,-5.608,1,0.037000000000000005,97.487,4,0.701,37,36.0,2019,0
809,2wv2OkGhGZ3Qwc5WMo5MRQ,0.159,0.441,163846,0.404,0.0,4,0.142,-10.098,0,0.099,174.145,3,0.309,34,50.0,2019,0
813,03r0hAd87GzJKLQoAlFiCx,0.215,0.6759999999999999,207386,0.6629999999999999,0.000687,2,0.11,-10.177,1,0.0313,124.773,4,0.878,2,58.0,2019,0
815,6lMMjc8cyO1dZ7Vy2IZ64y,3.02e-05,0.539,260210,0.946,4.54e-06,1,0.6,-4.715,0,0.0469,94.997,4,0.502,41,35.0,2019,0
817,7u38kj1yGDoExUnP6gxxor,0.95,0.34,305426,0.237,0.927,8,0.14,-14.901,1,0.0302,162.892,4,0.0716,48,36.4,2017,0
818,1KCDsPKFISNM2YZFFAoI7s,0.000532,0.468,218080,0.933,3.36e-06,1,0.119,-4.658,0,0.0685,143.076,4,0.392,59,69.0,2018,0
819,5wNnBekTT7R9FCOBu1gcgh,0.000893,0.586,157868,0.976,0.00564,1,0.156,-6.109,0,0.101,121.989,4,0.0775,3,35.0,2019,0
820,2ZMHNMMft1Yp6nLPjR4zM9,0.0453,0.5760000000000001,219723,0.772,0.0,9,0.0608,-4.902,1,0.0259,97.007,4,0.494,58,69.0,2018,0
821,3IHwH8tPmchRYNCOMYvPOl,0.0438,0.7979999999999999,302493,0.496,0.0,1,0.119,-7.755,1,0.36,83.022,4,0.581,53,62.0,2019,0
822,72KHUsa4UyTXpSf7jRb1ih,0.765,0.448,427431,0.275,0.872,8,0.141,-17.203,1,0.0348,119.37,4,0.119,58,45.0,2019,0
825,0JSotxr4YFcp5e8c5yaMKv,0.0591,0.741,215911,0.937,0.0004,9,0.0971,-2.826,0,0.0318,119.987,4,0.823,47,61.0,2019,0
826,70S7sASwrZH3Fass66MKqJ,0.986,0.371,66761,0.0295,0.937,10,0.125,-22.038,0,0.0335,82.31299999999997,3,0.258,51,43.5,2016,0
830,5i92OkhVsS0T7rJWqAFOFD,0.00427,0.488,264813,0.7879999999999999,0.0,11,0.101,-7.492000000000001,0,0.0412,95.065,4,0.382,27,16.5,2019,0
831,6QZ8h3RqIgTRTo3hfaqryx,0.0364,0.45,203057,0.945,4.38e-05,5,0.22,-4.515,1,0.103,167.94799999999995,4,0.505,61,65.0,2017,0
832,6vZ8PZZy7ljlQEgCPSZTAM,0.8029999999999999,0.698,282386,0.214,0.893,7,0.112,-15.785,1,0.0378,121.769,4,0.172,49,54.0,2018,0
836,6RGhQvdMVi3m1mqskXOzC5,3.06e-05,0.453,221400,0.97,1.1e-06,0,0.0782,-6.271,1,0.0866,159.964,4,0.403,31,34.0,2019,0
837,6KQlDEssLmO7kLYS6GoCEm,9.52e-05,0.516,225946,0.988,0.111,7,0.126,-5.17,1,0.107,104.968,3,0.093,31,27.0,2019,0
840,6L5nqMCbzcg9Xq8ZE6PC91,0.313,0.573,228019,0.7,0.000187,7,0.293,-3.999,1,0.05,105.084,3,0.585,38,52.0,2019,0
842,7yMODjaVxKaoIuHocASAig,0.00732,0.547,238869,0.677,7.15e-06,11,0.329,-5.706,0,0.0345,132.918,4,0.623,38,58.0,2019,0
844,0tqKbxi2LmTr2XmxYFnIC2,8.78e-05,0.447,222278,0.976,0.0,7,0.506,-3.644,0,0.277,104.913,5,0.124,19,27.0,2019,0
846,79MOPpvNSagTPcwnx4Ct2b,0.953,0.406,293933,0.175,0.92,3,0.0841,-17.018,1,0.0525,180.707,3,0.436,51,39.0,2018,0
849,283h1iiG7BVoKvTVAr5bSc,0.97,0.5760000000000001,329680,0.132,0.898,2,0.122,-19.928,0,0.0399,63.078,4,0.122,60,47.0,2019,0
853,0hEzZt0RdXxaCfBdZfhZAG,0.8,0.14,181385,0.168,0.116,9,0.101,-15.011,0,0.046,171.01,4,0.0392,2,65.5,2019,0
856,6Xk7DNuMYW6tZ3wM0l9IkL,3.91e-06,0.244,250757,0.99,0.541,2,0.327,-4.002,1,0.14300000000000002,198.0,4,0.245,1,30.0,2019,0
858,5S2Cpe6R4pV2dcJZkr6BzF,0.795,0.565,264833,0.353,0.0,8,0.122,-10.146,1,0.0312,120.147,4,0.504,59,83.0,2019,0
860,4gCaFMkA1CERmgy1ny9fhy,0.897,0.487,440513,0.259,0.778,2,0.0957,-12.390999999999998,0,0.0386,111.218,4,0.108,57,48.0,2018,0
862,2Z5oCwFYbSxZ7EjU5P8r93,0.0105,0.425,216747,0.665,0.224,6,0.0896,-6.848,0,0.0399,130.154,4,0.115,41,32.0,2019,0
865,1MqVHgJ8JFyU03XOstZDA6,0.374,0.675,235174,0.701,0.0,8,0.109,-5.8870000000000005,0,0.11,113.042,4,0.639,62,62.6666666666667,2019,0
866,1HBrxfreCZDstJMYVzgRPM,0.125,0.69,127075,0.7070000000000001,2.77e-06,11,0.237,-4.789,1,0.279,103.909,4,0.677,74,79.0,2019,0
868,3ooiUoDTglRx26W1VMN7DP,6.14e-06,0.324,264530,0.979,0.792,6,0.11,-7.782999999999999,0,0.115,198.011,4,0.34700000000000003,29,36.0,2019,0
869,58Eyr2rZWIYM19qhpals74,0.011,0.561,182679,0.935,0.0,1,0.26,-3.807,1,0.0936,89.973,4,0.625,57,70.0,2019,0
870,5vxX2POnp7NBbaCAIVQix7,0.00207,0.63,201496,0.8490000000000001,4.27e-06,7,0.11,-4.953,1,0.0811,151.988,4,0.7809999999999999,58,58.0,2019,0
871,3cBDXeBa5jR7nCks8KQQrN,0.6459999999999999,0.784,163506,0.49,0.006809999999999999,2,0.241,-5.5539999999999985,1,0.262,135.96,4,0.674,47,68.0,2019,0
872,3MU1qPFFyJQy1RbmpLH0mb,0.917,0.337,419853,0.162,0.5760000000000001,8,0.152,-18.071,1,0.0345,82.256,3,0.0887,53,44.0,2018,0
873,7iakbjLxGFnvsejftzs48N,0.994,0.405,202600,0.0398,0.862,8,0.151,-26.17,1,0.0476,101.982,3,0.205,0,44.5,2019,0
874,6Limlq29b8C9GxABDC4iaw,0.000615,0.396,328148,0.909,0.873,7,0.0905,-6.522,0,0.0568,100.074,4,0.211,13,64.0,2019,0
877,3zhNUU9EiHjVUBNbU5xLpZ,5.42e-05,0.532,180973,0.857,0.0,8,0.152,-3.337,1,0.0482,108.013,4,0.636,0,54.0,2017,0
878,4h4wVNsKtfV3EAaIuYdAin,0.000154,0.391,234895,0.936,0.00973,6,0.34600000000000003,-5.64,0,0.0706,88.005,4,0.406,9,46.0,2019,0
886,1y9AS8gXPuF8sn3K6Awbyb,0.00943,0.59,151631,0.6,0.0,6,0.123,-7.251,1,0.0307,91.964,4,0.389,59,58.0,2019,0
887,4PXEvraUYXAvDXH3SAXTp4,0.00185,0.381,193073,0.977,0.000161,8,0.066,-2.208,1,0.307,73.9,3,0.267,14,51.0,2019,0
893,6si7GYqINoURVIdZv6PJOc,0.000126,0.179,170676,0.972,7.81e-06,6,0.376,-5.921,0,0.163,116.415,4,0.0735,34,29.0,2019,0
895,6E5gsJm3t0RqmiHBfUBaya,0.000725,0.345,237065,0.89,2.98e-06,1,0.204,-4.175,0,0.0774,137.97299999999998,4,0.276,66,71.0,2019,0
899,3qc67Hflqzvw3hShw2phgG,0.0033200000000000005,0.8540000000000001,192813,0.637,0.0,4,0.103,-5.877000000000002,1,0.218,158.015,4,0.509,67,78.0,2019,0
902,3WzXJhi5jtc29EoOwjPf2D,0.964,0.407,148245,0.187,0.925,8,0.108,-16.436,0,0.044,117.264,5,0.0705,20,69.0,2016,0
904,4mfWRbvVp1wHxPj9fQFeUL,0.000114,0.499,196542,0.8909999999999999,9.46e-05,4,0.0939,-6.678,0,0.0858,162.131,4,0.263,39,47.0,2019,0
905,1IimAB0MnFDCNdfjrorj71,0.336,0.877,113546,0.435,1.61e-06,4,0.068,-6.7360000000000015,1,0.18,94.979,4,0.6920000000000001,57,75.5,2019,0
909,43ym1J3AOSgzVXEvyoSZI3,0.000301,0.499,251226,0.96,9.17e-06,10,0.317,-6.2810000000000015,0,0.0442,140.013,4,0.448,46,56.0,2019,0
911,232W8a3C1Kjz9Mr9OjXOhl,0.0577,0.652,262226,0.728,0.0,7,0.0524,-5.382999999999999,1,0.0402,141.886,4,0.87,32,50.0,2019,0
913,25cJePcRAgKUKtjH8Wm1MQ,0.883,0.563,452066,0.451,0.835,3,0.129,-9.438,1,0.0317,99.868,4,0.47,55,47.0,2019,0
914,4D76A1zS692GBpjiOGEVFH,0.86,0.426,401586,0.149,0.0008210000000000001,9,0.0821,-16.027,1,0.0298,91.792,4,0.57,0,19.75,2019,0
916,03g5DB4rgpfWqMfoNMYTbw,0.184,0.535,256917,0.524,9.73e-05,6,0.119,-7.525,0,0.0367,88.001,4,0.231,54,56.0,2019,0
917,0upqZcB5Dq5xeIgYWol8Z4,1.94e-05,0.536,306613,0.987,0.414,1,0.0707,-4.369,1,0.121,130.016,4,0.278,7,44.0,2019,0
919,22kexnoWsw5tFGIjFTOLeM,0.593,0.7120000000000001,188839,0.469,0.0,8,0.125,-5.6160000000000005,0,0.0405,93.04,4,0.383,57,50.0,2019,0
920,4zaAWbOc210ialliuBkkK1,0.541,0.462,187960,0.536,0.0,1,0.108,-10.335,0,0.35200000000000004,96.086,4,0.502,63,70.0,2019,0
925,6Vdyu21iT8qScU1haSjWUU,0.0163,0.76,171646,0.755,2.95e-06,6,0.0909,-4.735,0,0.19,101.993,4,0.517,74,80.4,2019,0
927,4MbJlBkNTEXGJ0sL8U5ABN,4.4e-05,0.362,266014,0.974,0.0149,1,0.231,-4.481,0,0.105,199.999,4,0.521,8,50.0,2019,0
928,19zPT36WogsfBd8HIaUnt4,0.0223,0.623,269893,0.7609999999999999,0.000246,0,0.39,-6.084,1,0.0312,99.055,4,0.456,61,76.0,2019,0
932,2Smeb5R5N2aCYAi7cIhema,0.988,0.479,440133,0.146,0.6920000000000001,7,0.103,-14.319,1,0.0351,111.643,3,0.07,11,43.5,2017,0
937,1RqqeevkaxEi0m8xk7N61M,0.936,0.07,387786,0.0284,0.518,11,0.0667,-27.005,0,0.046,58.94600000000001,4,0.0391,1,27.5,2019,0
939,1UKoieiyXHc1mcuc52801d,0.107,0.5660000000000001,253046,0.7,0.000169,5,0.273,-4.312,1,0.0519,200.085,4,0.962,15,35.0,2019,0
946,4eFvubnLRBu8vMPZqu5eC9,0.269,0.643,239439,0.7509999999999999,0.0,5,0.0507,-5.215,0,0.116,129.143,4,0.735,73,85.0,2019,0
947,0RHTXb9iLJgAzkk5NkFunj,0.994,0.364,181036,0.103,0.951,3,0.111,-19.284,0,0.0598,149.235,3,0.155,15,53.0,2017,0
948,6lCyewH5FqQ2fjcMQJDLiH,0.000453,0.447,268986,0.98,0.0,5,0.34700000000000003,-6.146,1,0.069,95.056,4,0.423,35,34.0,2019,0
949,4eEQe7imsy6IbltZeH4Rfh,0.913,0.389,528946,0.16899999999999998,0.0781,10,0.114,-14.333,1,0.0456,77.793,3,0.187,56,54.0,2019,0
951,0FkQe6rxynrYmiStjlIpZY,0.00895,0.703,193953,0.586,0.0,5,0.599,-7.923999999999999,0,0.0945,96.987,4,0.654,42,50.0,2019,0
955,3vKI62pDdIzzwqbmaeYH2A,0.995,0.595,111525,0.0516,0.933,9,0.0696,-32.302,0,0.045,115.159,4,0.204,0,58.0,2019,0
956,7cACHi6eTuuxtgBfU5tEpr,0.8440000000000001,0.28800000000000003,223560,0.11,0.851,7,0.275,-22.246,1,0.0477,126.502,5,0.28600000000000003,23,56.0,2019,0
957,1uvdw2mMZo4nH85S6Zbf5L,0.0778,0.8220000000000001,219667,0.521,0.000102,1,0.0945,-6.347,0,0.102,76.013,4,0.22,67,69.0,2019,0
959,6MLt3bWCF88clV0y3aiP1T,0.00149,0.53,220896,0.977,0.0,0,0.155,-2.3,1,0.0736,118.983,4,0.28,49,69.0,2018,0
963,4ZUlQw3KS7qiBrgJxSyel0,0.975,0.385,586185,0.3,0.374,3,0.769,-12.746,1,0.0363,90.703,4,0.253,52,39.0,2017,0
964,79fmhV6NAraE4Xz3MIXnN4,0.974,0.385,182653,0.0562,0.532,11,0.107,-14.812,1,0.0415,116.666,4,0.192,50,46.0,2016,0
965,540Gpgt7KznLVQNDRukVy3,0.994,0.313,161306,0.013,0.878,10,0.116,-29.848000000000006,1,0.0387,66.997,4,0.2,57,62.0,2019,0
966,6KOBMsYaTl9ehUTF3NcX3c,0.924,0.17,235786,0.274,0.882,7,0.113,-14.759,1,0.046,78.858,4,0.0394,61,66.0,2017,0
967,30WYlOTUkGayw4Qo4Y9sYX,0.8959999999999999,0.179,186080,0.211,0.76,5,0.431,-11.936,1,0.0326,174.248,3,0.231,59,46.0,2019,0
968,1z2FcRqCR6byfXDSvHq8E4,0.986,0.382,424243,0.158,0.823,10,0.127,-12.962,1,0.0466,46.95,4,0.314,55,44.0,2018,0
969,3uChBSf2CVBKGdhlhnXkCz,0.992,0.28300000000000003,369384,0.085,0.92,1,0.106,-23.095,0,0.0464,70.608,1,0.128,56,60.5,2017,0
972,43tLjduNA04oMB8ljgMI6P,0.862,0.546,323696,0.101,0.416,5,0.119,-15.582,0,0.0482,114.105,4,0.27,16,44.0,2019,0
973,5FiRXKrXSDYyhXbPeimIPL,0.000188,0.444,181506,0.979,6.61e-05,8,0.293,-4.319,1,0.158,161.97799999999995,4,0.277,31,29.0,2019,0
980,2xECSFHPgCyElhTVRaHVYP,0.000285,0.53,232640,0.988,0.0,7,0.222,-2.406,1,0.121,101.28,3,0.521,62,80.0,2018,0
981,7JrrzKeww3NKUH48l6ODeC,0.00229,0.496,162306,0.802,0.0,8,0.243,-4.492,1,0.0628,159.994,4,0.695,45,56.0,2017,0
982,4GSjFSK1SM78wPTVbsSB0S,0.00356,0.31,251106,0.825,0.0,1,0.6409999999999999,-4.53,1,0.0563,89.885,4,0.475,62,61.0,2018,0
983,51rdCmgHBzg9HJ7eHjVRK9,0.00119,0.645,204266,0.85,0.0,7,0.241,-4.184,1,0.193,90.999,4,0.45,59,60.0,2019,0
985,6g9FyBtYg9qnpF2IP1Cd0J,0.374,0.38,239120,0.624,0.000443,3,0.173,-7.346,0,0.0914,87.654,4,0.364,51,56.0,2019,0
989,4CY09ZCdgvjtCaw0fGITbN,0.941,0.53,406920,0.225,0.691,10,0.284,-13.663,0,0.0414,135.262,4,0.195,58,46.0,2019,0
990,2ncnr8AuzqAabOGEIoA863,0.965,0.456,330615,0.276,0.0525,5,0.0775,-7.419,1,0.0316,103.335,4,0.157,59,54.0,2018,0
994,3JvJupyJyXk9aWtSXyZqcc,0.366,0.534,243000,0.578,0.00432,7,0.119,-7.541,0,0.123,159.832,4,0.252,67,81.5,2019,0
995,32jaWAd6jjN1TqRSSFqRoO,0.409,0.669,198602,0.852,0.0235,7,0.335,-5.718,1,0.0549,111.028,4,0.851,33,30.0,2019,0
996,2TuRqxy7EI8gMGDQFt3iTV,0.256,0.61,284573,0.65,1.51e-05,7,0.431,-7.0920000000000005,1,0.0353,79.957,4,0.586,64,57.0,2019,0
997,2Ay0Vr9icpICeKkUDbBExd,0.161,0.84,204473,0.63,0.0,0,0.0641,-7.147,1,0.359,76.059,4,0.6559999999999999,68,79.5,2019,0
999,54iGvvolO3HavI3VAcNT1p,0.996,0.383,203554,0.152,0.925,8,0.135,-20.096,1,0.0476,125.03,3,0.594,0,27.75,2019,0
1001,0QapunlwO9vnL5X6h4YF18,0.00151,0.368,191756,0.968,0.0,2,0.419,-2.709,1,0.0737,168.025,4,0.52,56,63.0,2018,0
1004,0kqSoxGFjMZ4ioLRUmh20p,0.0615,0.504,251173,0.8370000000000001,0.000162,5,0.104,-7.82,0,0.134,157.056,4,0.545,36,42.0,2019,0
1005,6oe2HcrgnNU66Eyq8BY45Z,0.00115,0.568,230933,0.907,0.0,5,0.0982,-4.641,0,0.0488,112.037,4,0.337,3,79.0,2018,0
1006,4JHItqtk4k5wv207UO1D66,0.951,0.333,284880,0.0794,0.00389,7,0.0911,-17.612000000000005,1,0.0363,96.666,4,0.0568,52,40.0,2018,0
1007,3b4UCeSQRUQF4B1thAPfoO,0.0746,0.669,186884,0.8340000000000001,0.000447,8,0.26,-3.646,1,0.0465,86.95200000000001,4,0.467,4,64.0,2019,0
1008,4KhsLpDlV1TeeIbwBTTrc3,0.59,0.4920000000000001,187893,0.807,1.8e-06,10,0.301,-2.177,1,0.0372,81.154,4,0.828,35,26.0,2019,0
1009,6lNGQqEos6i2KxISBn24Xc,0.225,0.455,241608,0.455,1.16e-05,0,0.151,-8.883,1,0.0336,79.872,4,0.223,45,57.0,2019,0
1012,3lCfyDeaEYxEvJSnhv1ek3,0.0315,0.505,236282,0.911,1.83e-05,10,0.0745,-3.006,0,0.0624,81.978,4,0.281,54,66.0,2019,0
1016,6GfO9XGg9msjsDhxQdUSJw,0.936,0.295,225407,0.11,0.843,11,0.111,-19.118,0,0.0413,115.158,4,0.0391,17,69.0,2017,0
1018,6y5RJ3209YhOtCKhIcRYKN,0.0013,0.73,284520,0.737,0.0055,7,0.104,-7.2189999999999985,1,0.0881,108.034,4,0.742,42,49.0,2019,0
1020,53svvweaQrQOJoKHCAAnST,0.993,0.359,128679,0.0341,0.926,0,0.13,-26.662,0,0.0749,177.095,4,0.231,0,0.0,2019,0
1021,2CCmzGhfYm94gZslglEvaG,0.000633,0.319,243673,0.916,8.58e-06,6,0.108,-4.3439999999999985,1,0.0792,196.029,4,0.239,40,40.0,2019,0
1022,2pYaGdqXBrl8MdvuwgtBb7,0.00033,0.5479999999999999,244538,0.924,1.42e-05,11,0.162,-4.48,0,0.0689,124.031,4,0.242,69,78.0,2019,0
1024,5h20RGlw6iz3qM5Xc1XV3g,0.17600000000000002,0.404,259906,0.727,1.07e-06,8,0.149,-6.641,0,0.209,177.02700000000004,3,0.925,32,34.0,2019,0
1027,57A1DXfOmcPEFYenH27qTl,0.861,0.141,225852,0.147,0.8370000000000001,10,0.108,-16.075,1,0.0386,75.59,4,0.0325,14,60.0,2017,0
1028,1Hy0m0aaG67ttQZoytmKd8,1.05e-05,0.382,209480,0.94,0.293,8,0.349,-6.105,0,0.0682,145.987,4,0.35600000000000004,61,67.0,2019,0
1038,2SzfUlXBgyYKTJMPbbqPw7,0.972,0.336,286066,0.0937,0.0123,0,0.145,-20.317,1,0.0414,90.587,4,0.0992,14,53.0,2018,0
1040,477Vaa5czrnd9xB5lD4FZ2,9.12e-05,0.397,191250,0.961,4.08e-06,5,0.159,-6.525,0,0.107,168.076,4,0.446,2,42.0,2019,0
1043,0SMp3lpII2knpnuPxv86k6,0.0421,0.629,235716,0.591,0.0,6,0.114,-8.817,1,0.18600000000000005,115.932,4,0.359,52,60.0,2019,0
1049,6BMmyctJWWdbTHKpXkrja0,0.964,0.38,311480,0.054000000000000006,0.687,7,0.151,-21.941,1,0.037000000000000005,134.17600000000002,3,0.181,55,42.0,2018,0
1050,6ZjQdNDLdamNnObydK4Oqf,2.32e-05,0.386,197869,0.981,4.06e-05,8,0.284,-1.624,1,0.104,155.019,4,0.382,42,35.0,2019,0
1058,1cgdEk8AelPaCvdH1Df2CW,0.0496,0.17600000000000002,221426,0.0971,0.0247,10,0.103,-20.653,1,0.0365,76.976,4,0.0345,0,69.0,2019,0
1059,4GssB27iJeqmfGxS94Tfij,0.00821,0.461,220537,0.897,0.0,3,0.0965,-3.982,0,0.092,165.107,4,0.358,75,73.0,2019,0
1063,58t6mQBhUQikJPzOWuu7WX,0.126,0.5579999999999999,234453,0.8029999999999999,0.00159,8,0.19,-4.747,1,0.051,89.905,4,0.836,29,53.0,2019,0
1064,3ZnPVp4Frub6UadiiiGDD9,0.934,0.49,476992,0.114,0.262,7,0.124,-12.566,0,0.0359,97.158,4,0.15,54,41.0,2018,0
1066,3qocP5BEC1Bu4VVdJPvka6,0.00015,0.602,178532,0.907,7.299999999999999e-06,0,0.0812,-4.578,0,0.0495,116.068,4,0.642,51,52.0,2017,0
1067,5bEwHEb1GAugl8YXVwPkHZ,0.000396,0.35100000000000003,342200,0.962,0.071,5,0.0887,-4.12,0,0.115,169.185,4,0.782,44,61.0,2019,0
1068,1E5GRaFWilTwn4w0oF9h2V,5.27e-05,0.254,159413,0.898,0.0,1,0.0767,-4.843,1,0.0641,147.233,4,0.477,4,35.0,2019,0
1069,6J8Z1UJG7uTS1mhZsgmJCp,0.898,0.429,457267,0.118,0.569,10,0.298,-19.942,0,0.039,112.864,3,0.172,57,45.0,2018,0
1075,0PqoaAcHfJirR8HFtQKMuz,4.66e-05,0.417,223493,0.966,0.00183,4,0.135,-5.5360000000000005,0,0.0506,84.012,4,0.509,39,49.0,2019,0
1079,6MBT2rtlyXmTcZqYEAvmjL,0.245,0.486,272933,0.945,8.78e-05,2,0.373,-2.673,1,0.0356,131.645,4,0.957,35,27.0,2019,0
1082,3ko9wLdGCwNtK6HkDG6wc4,0.0030800000000000003,0.604,304632,0.7879999999999999,0.146,10,0.0614,-5.272,0,0.0267,111.093,4,0.8590000000000001,33,36.8333333333333,2019,0
1084,3IHXfgPhTmYAJXVzGkJUZ8,0.984,0.314,88500,0.0995,0.923,6,0.0903,-18.716,1,0.0403,211.609,4,0.184,60,64.0,2017,0
1087,0FDoWJIBzdoAtMVN5hhBfP,0.988,0.377,127962,0.0343,0.918,7,0.0993,-27.394,0,0.0365,112.494,4,0.112,0,29.0,2019,0
1089,2P7GzumACpq7iFYxjbFKfP,0.0555,0.725,272141,0.5710000000000001,0.0,9,0.229,-6.379,0,0.0762,134.94299999999998,4,0.324,59,58.0,2019,0
1091,21kpN8oVe7EmuBxB8BBGYd,1.61e-06,0.441,289560,0.955,0.7340000000000001,9,0.3,-8.29,0,0.125,159.999,4,0.0927,27,22.0,2019,0
1092,3tuIhwxwvNXhQ3YquLYXAV,0.0131,0.516,214000,0.5710000000000001,1.01e-06,6,0.117,-7.814,1,0.0279,129.95600000000002,4,0.332,8,45.0,2019,0
1093,2KJwci3DPtYbfg7pxczvWf,0.000541,0.467,183437,0.944,0.000916,6,0.457,-4.202,0,0.0771,155.033,4,0.5660000000000001,62,68.0,2018,0
1094,3lw4OExcjj4kba4uU9gF4P,0.935,0.428,285601,0.187,0.853,10,0.103,-21.001,1,0.0375,108.962,4,0.18600000000000005,53,45.6666666666667,2016,0
1095,4otQJBpb8okSeykALR3eCH,0.0564,0.685,183137,0.667,0.0,8,0.115,-3.837,1,0.0365,95.518,4,0.643,76,83.6666666666667,2019,0
1096,0mx2SptsYoBU1fU1xdNWU8,0.133,0.495,206893,0.7190000000000001,0.0,4,0.152,-6.84,0,0.131,94.782,4,0.32299999999999995,46,83.5,2019,0
1098,6seM27tkVi4mpADMxar5iL,2.83e-06,0.406,291923,0.718,0.6409999999999999,8,0.0438,-7.0939999999999985,1,0.0505,130.026,4,0.301,24,28.0,2019,0
1102,13fMXmeTTidhcgVev1Jp4C,0.93,0.135,163629,0.499,0.907,0,0.35100000000000003,-17.65,1,0.111,100.733,4,0.0339,14,60.0,2017,0
1103,5pWTU5vUUukvIipllDsr8t,0.000194,0.461,233617,0.813,0.32299999999999995,6,0.358,-6.827000000000001,1,0.0551,117.605,4,0.162,30,30.0,2019,0
1108,55YyC1LGhnVgV9EgyH6ybf,9.44e-06,0.503,207266,0.96,0.675,0,0.873,-5.0760000000000005,1,0.0814,95.003,4,0.3,41,43.0,2019,0
1109,7iT68o80igDhlZmhsXic9g,2.11e-05,0.5,168000,0.982,0.16399999999999998,1,0.0637,-3.207,1,0.192,140.03,4,0.17800000000000002,0,25.0,2019,0
1116,36A1mSV22kPmcVkKaUUzog,4.74e-05,0.0913,452028,0.982,0.51,11,0.0621,-5.874,0,0.332,180.249,4,0.0376,9,16.0,2019,0
1120,4Hus6AQNHezUdbBKuo1aE8,0.7859999999999999,0.446,258226,0.188,0.0916,7,0.104,-17.215,0,0.0303,107.147,4,0.0988,54,46.0,2018,0
1122,3sB7G9kHOJIFicCYBr2CPp,0.192,0.5710000000000001,126755,0.899,0.0,11,0.204,-3.505,0,0.0342,119.242,4,0.8590000000000001,35,43.0,2019,0
1123,1iNE14jpYWtLoeQitCoYaG,0.927,0.409,314573,0.11,0.916,8,0.113,-24.435,0,0.0415,113.933,4,0.128,52,45.0,2018,0
1127,4x241uAmPrxKZdCZKt2r5t,7.35e-05,0.5529999999999999,216571,0.868,0.0359,6,0.0934,-4.186,0,0.048,140.047,4,0.5,60,76.0,2019,0
1128,0hAIs32U2SmJcXymlcyF8h,0.00251,0.482,245861,0.946,0.0,4,0.0466,-3.2310000000000003,0,0.0853,135.071,4,0.287,68,72.0,2017,0
1129,5ONoZEMrJXvCkLZkhYXu3p,0.873,0.412,219772,0.16899999999999998,0.44,5,0.0879,-22.38,0,0.0461,145.719,4,0.274,1,50.0,2019,0
1131,4aUrYkpfMzm2DVfG1Pplzk,0.97,0.374,570786,0.118,0.8290000000000001,2,0.083,-16.48,1,0.0365,145.312,5,0.0954,58,54.0,2019,0
