﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:0CIkEjigreAi3b1YCLBqzW","Listen","Ambar Lucid","Listen","1","1","150088","spotify:user:","2018-09-28T20:12:34Z"
"spotify:track:6YM4q2BaSNMQZgSVsMT2ar","Best Friend","Cuco","Para Mi","1","11","150198","spotify:user:","2019-08-30T08:01:00Z"
"spotify:track:3xUoFmauSdcqntvnmc39XZ","Wiggle","binki","Wiggle","1","1","179908","spotify:user:","2019-08-30T08:01:00Z"
"spotify:track:5ly20yNqCEOjSav4EGfmAH","Silver Surfer","Nathan Bajar","Playroom","1","9","158266","spotify:user:","2019-07-26T08:01:00Z"
"spotify:track:0nXyCNdS6fkZNP11DwGq1i","Lucy","Still Woozy, ODIE","Lucy","1","1","142500","spotify:user:","2018-04-11T15:01:31Z"
"spotify:track:4Pv7OY4tfCA8KIdtlkANOS","Pretty Girl","Clairo","Pretty Girl","1","1","178320","spotify:user:","2018-01-30T21:53:55Z"
"spotify:track:4A3yBa4C3Zy6UAGxIyv1XD","Only in the West","Yeek","Only in the West","1","1","181603","spotify:user:","2018-01-30T21:53:55Z"
"spotify:track:6mEP1cofyVXsJ9oDAeaRIt","Eternally 12","Melanie Faye, Mac DeMarco","Eternally 12","1","1","241603","spotify:user:","2019-02-22T22:11:48Z"
"spotify:track:7zTTDkkLkJ2iHAqq1daDCr","OUTTA MY MIND","Monsune","OUTTA MY MIND","1","1","226005","spotify:user:","2019-08-30T08:01:00Z"
"spotify:track:6w9zex3lLDwzmvu12LDpJw","Whatever You Want","Sports","People Can't Stop Chillin","1","6","188173","spotify:user:","2018-01-30T21:53:55Z"
"spotify:track:6BFHsN59sfCCwsGYNkpdZh","break it to ya","Stefani Kimber","break it to ya","1","1","221076","spotify:user:","2019-11-22T20:32:05Z"
"spotify:track:3RNHSxHnAIdMAHtMsVNqlS","Cleaner Air","Yeek","Cleaner Air","1","1","128156","spotify:user:","2018-11-06T15:11:33Z"
"spotify:track:6JqYhSdTE4WbQrMXxPH5cD","Honeypie","Johnny Utah","Honeypie","1","1","135521","spotify:user:","2019-05-24T08:01:00Z"
"spotify:track:2RE3urz7wLfxjNFevCjHCC","Okay","Jackie Hayes","Okay","1","1","192052","spotify:user:","2019-04-05T08:01:00Z"
"spotify:track:5b5wCUEao71E5iME5fPl93","Never Meant To Call","Claud","Never Meant To Call","1","1","177600","spotify:user:","2018-12-12T16:41:18Z"
"spotify:track:0RIytgkROdfZLR87vkquo8","Sore Throat","zack villere","Sore Throat","1","1","121239","spotify:user:","2019-11-22T20:32:05Z"
"spotify:track:54oNYGC5Sh6ZkvlsLYjPpC","Car Window","Yeek","Car Window","1","1","175934","spotify:user:","2018-08-31T17:07:32Z"
"spotify:track:54eysgcvVQrqLjioj4NYxj","To Be You","Spencer.","To Be You","1","1","168414","spotify:user:","2018-04-04T19:30:55Z"
"spotify:track:4QBs03zMdjDtS6ZRAdojDv","Courtside","Triathalon","Courtside","1","1","186666","spotify:user:","2018-07-25T20:45:35Z"
"spotify:track:0BfHjBugow6VGOvj66cFGr","Lovetripper","Cuco","Para Mi","1","6","309514","spotify:user:","2019-08-30T08:01:00Z"
"spotify:track:7FIG9jdfSkky8Ffe7UDbQt","No Tissues","Postcard Boy","No Tissues","1","1","185753","spotify:user:","2018-11-06T15:11:33Z"
"spotify:track:4i4YoTjnTs1Z0VRAX9GSIU","skype calls","sophie meiers","come ovr/skype calls","1","2","192786","spotify:user:","2019-11-22T20:32:05Z"
"spotify:track:1yY9uOKV3A9pPedzTfvbg1","Are You Bored Yet? (feat. Clairo)","Wallows, Clairo","Are You Bored Yet? (feat. Clairo)","1","1","178000","spotify:user:","2019-02-04T20:57:36Z"
"spotify:track:7rig9YRhho4jJ2LBMGekfj","No Going Back","Yuno","No Going Back","1","1","208200","spotify:user:","2018-02-23T20:51:56Z"
"spotify:track:2T64m94VBrsEISkAYq6Cnq","Cooks","Still Woozy","Cooks","1","1","174105","spotify:user:","2018-02-14T15:42:55Z"
"spotify:track:5yCJKdBWx1fVLUK6XhetGm","kiss u better","Katzù Oso","kiss u better","1","1","187826","spotify:user:","2019-02-22T22:11:48Z"
"spotify:track:2pDVWbHyh5tIp2TlDhUBzG","In Uh Breeze","Monica Riskey","In Uh Breeze","1","1","138344","spotify:user:","2019-07-26T08:01:00Z"
"spotify:track:7C8EG6WQlS0gJnLYUdO3Gh","Frank Said","Jessi Blue","Frank Said","1","1","231874","spotify:user:","2019-09-17T14:42:37Z"
"spotify:track:5q4fICuQraX0rP42UrTWop","THE BOTTOM","MICHELLE, Sofia D'Angelo","HEATWAVE","1","4","219872","spotify:user:","2019-02-04T22:56:53Z"
"spotify:track:2wZbRBClr67Qf56MgiwgBe","As Tears Go By","Billy Uomo","As Tears Go By","1","1","211016","spotify:user:","2019-06-28T08:59:00Z"
"spotify:track:6dbAKM5iS4ZrdIxuGY5wuT","Crying on the Subway","Hana Vu","Crying on the Subway","1","1","164169","spotify:user:","2018-04-20T15:51:05Z"
"spotify:track:0N4RLSyasWQqN9yDEguOyD","VEINS","Victor Internet","VEINS","1","1","187808","spotify:user:","2019-08-27T17:00:26Z"
